Time	Gx	Gy	Gz	Ax	Ay	Az
5624	0.02	-0.21	-0.31	0.11	0.00	0.96
5644	0.05	-0.31	-0.31	0.10	0.00	0.96
5662	0.02	-0.34	-0.32	0.11	0.01	0.96
5681	-0.06	-0.21	-0.26	0.11	0.00	0.96
5699	-0.12	-0.27	-0.34	0.10	0.00	0.96
5718	-0.09	-0.27	-0.37	0.11	0.00	0.96
5738	-0.06	-0.29	-0.37	0.11	0.00	0.97
5756	-0.02	-0.27	-0.40	0.10	0.01	0.97
5776	-0.03	-0.21	-0.34	0.10	0.01	0.96
5794	-0.03	-0.37	-0.31	0.11	0.01	0.97
5814	-0.12	-0.23	-0.38	0.10	0.00	0.97
5833	-0.08	-0.29	-0.31	0.11	0.00	0.96
5852	-0.03	-0.20	-0.34	0.11	0.01	0.96
5871	-0.02	-0.26	-0.35	0.11	0.01	0.97
5890	0.06	-0.23	-0.43	0.11	0.01	0.96
5909	-0.11	-0.32	-0.29	0.11	0.00	0.97
5927	-0.12	-0.21	-0.29	0.10	0.01	0.96
5946	-0.11	-0.27	-0.37	0.10	0.00	0.97
5966	-0.14	-0.21	-0.37	0.11	0.01	0.96
5984	-0.02	-0.26	-0.38	0.10	0.01	0.97
6004	-0.08	-0.20	-0.37	0.11	0.01	0.96
6022	-0.14	-0.23	-0.34	0.11	0.01	0.97
6043	-0.18	-0.26	-0.38	0.11	0.00	0.97
6061	-0.02	-0.27	-0.34	0.11	0.01	0.96
6080	-0.02	-0.23	-0.41	0.11	0.00	0.96
6099	-0.03	-0.23	-0.44	0.11	0.01	0.96
6118	-0.11	-0.26	-0.35	0.11	0.01	0.96
6137	-0.11	-0.24	-0.34	0.10	0.00	0.96
6156	-0.18	-0.26	-0.32	0.11	0.01	0.96
6175	-0.11	-0.21	-0.27	0.11	0.00	0.96
6194	-0.02	-0.27	-0.35	0.11	0.01	0.97
6213	-0.15	-0.26	-0.32	0.11	0.01	0.97
6232	-0.03	-0.20	-0.32	0.11	0.01	0.96
6251	-0.18	-0.29	-0.34	0.11	0.01	0.97
6270	-0.06	-0.29	-0.34	0.11	0.00	0.97
6290	0.05	-0.26	-0.31	0.11	0.00	0.96
6308	0.05	-0.21	-0.34	0.11	0.00	0.97
6327	-0.02	-0.31	-0.43	0.11	0.01	0.96
6346	-0.05	-0.23	-0.40	0.11	0.01	0.96
6366	-0.08	-0.23	-0.37	0.11	0.01	0.96
6384	-0.26	-0.18	-0.37	0.10	0.00	0.96
6402	-0.20	-0.26	-0.38	0.11	0.00	0.97
6422	0.02	-0.23	-0.38	0.10	0.00	0.96
6440	0.00	-0.24	-0.44	0.11	0.01	0.97
6459	-0.12	-0.29	-0.34	0.11	0.01	0.96
6478	-0.17	-0.24	-0.34	0.10	0.01	0.96
6497	-0.12	-0.24	-0.26	0.11	0.01	0.97
6516	-0.02	-0.32	-0.31	0.10	0.01	0.96
6534	0.11	-0.29	-0.26	0.11	0.01	0.97
6554	-0.08	-0.27	-0.34	0.11	0.01	0.96
6572	-0.11	-0.26	-0.34	0.11	0.01	0.96
6592	-0.15	-0.21	-0.27	0.10	0.00	0.96
6610	-0.23	-0.24	-0.40	0.11	0.00	0.96
6629	-0.12	-0.18	-0.34	0.11	0.00	0.97
6648	0.06	-0.27	-0.34	0.11	0.01	0.96
6667	0.06	-0.18	-0.40	0.10	0.01	0.96
6686	-0.21	-0.31	-0.31	0.11	0.01	0.96
6704	-0.03	-0.32	-0.40	0.11	0.01	0.97
6724	-0.20	-0.24	-0.35	0.11	0.00	0.97
6742	-0.03	-0.32	-0.21	0.10	0.00	0.96
6761	0.09	-0.23	-0.37	0.10	0.01	0.97
6780	-0.14	-0.24	-0.38	0.11	0.01	0.96
6799	-0.08	-0.21	-0.40	0.11	0.01	0.97
6818	-0.24	-0.20	-0.29	0.11	0.00	0.96
6837	-0.17	-0.26	-0.34	0.11	0.01	0.96
6855	-0.08	-0.20	-0.35	0.11	0.00	0.96
6875	-0.03	-0.32	-0.37	0.10	0.00	0.96
6894	0.00	-0.27	-0.40	0.11	0.01	0.96
6913	-0.12	-0.20	-0.43	0.10	0.00	0.96
6931	-0.14	-0.29	-0.31	0.11	0.00	0.97
6950	-0.09	-0.24	-0.34	0.11	0.00	0.96
6970	0.03	-0.21	-0.40	0.10	0.00	0.97
6988	-0.02	-0.23	-0.44	0.11	0.00	0.97
7007	0.03	-0.18	-0.31	0.11	0.00	0.96
7026	-0.08	-0.27	-0.29	0.11	0.01	0.96
7044	-0.14	-0.29	-0.34	0.10	0.00	0.96
7064	-0.08	-0.27	-0.34	0.11	0.01	0.96
7082	-0.02	-0.32	-0.37	0.11	0.00	0.97
7102	-0.09	-0.34	-0.29	0.11	0.01	0.96
7120	-0.03	-0.29	-0.34	0.11	0.01	0.96
7138	-0.09	-0.23	-0.40	0.11	0.01	0.96
7158	-0.17	-0.26	-0.38	0.11	0.01	0.97
7177	-0.02	-0.17	-0.34	0.11	0.00	0.97
7197	-0.02	-0.31	-0.37	0.11	0.00	0.96
7215	0.02	-0.24	-0.27	0.10	0.01	0.96
7234	-0.05	-0.21	-0.32	0.11	0.01	0.97
7253	-0.12	-0.26	-0.32	0.11	0.01	0.97
7272	-0.12	-0.23	-0.35	0.11	0.01	0.96
7292	-0.15	-0.23	-0.35	0.11	0.00	0.96
7310	-0.08	-0.23	-0.40	0.11	0.00	0.97
7329	-0.06	-0.26	-0.34	0.10	0.01	0.97
7348	-0.20	-0.24	-0.43	0.10	0.01	0.97
7366	-0.20	-0.26	-0.34	0.10	0.01	0.96
7386	-0.14	-0.27	-0.37	0.11	0.01	0.97
7405	-0.18	-0.24	-0.32	0.11	0.00	0.97
7424	-0.03	-0.29	-0.35	0.11	0.00	0.96
7442	0.11	-0.23	-0.31	0.11	0.00	0.97
7461	0.02	-0.31	-0.38	0.10	0.01	0.96
7480	-0.03	-0.21	-0.34	0.11	0.00	0.97
7499	-0.11	-0.29	-0.41	0.10	0.00	0.96
7519	-0.17	-0.27	-0.35	0.11	0.00	0.97
7537	-0.11	-0.23	-0.41	0.10	0.00	0.97
7556	-0.15	-0.23	-0.31	0.10	0.01	0.96
7575	-0.09	-0.29	-0.32	0.11	0.01	0.97
7595	-0.12	-0.20	-0.37	0.11	0.00	0.96
7614	-0.18	-0.29	-0.32	0.11	0.00	0.97
7632	-0.14	-0.27	-0.40	0.11	0.00	0.97
7651	0.08	-0.20	-0.41	0.10	0.01	0.96
7669	0.14	-0.17	-0.37	0.11	0.01	0.96
7689	-0.02	-0.24	-0.41	0.10	0.01	0.96
7707	-0.14	-0.27	-0.31	0.11	0.01	0.97
7726	-0.08	-0.26	-0.29	0.10	0.01	0.96
7745	-0.11	-0.27	-0.34	0.11	0.00	0.97
7764	-0.11	-0.31	-0.32	0.11	0.00	0.97
7784	0.05	-0.23	-0.34	0.11	0.01	0.97
7802	-0.08	-0.21	-0.40	0.11	0.01	0.96
7822	-0.14	-0.32	-0.40	0.11	0.00	0.96
7841	-0.02	-0.20	-0.32	0.11	0.00	0.96
7859	-0.11	-0.23	-0.40	0.11	0.01	0.97
7879	-0.05	-0.29	-0.40	0.10	0.00	0.96
7898	0.05	-0.27	-0.40	0.11	0.01	0.96
7917	0.00	-0.27	-0.34	0.10	0.01	0.96
7935	-0.17	-0.23	-0.27	0.11	0.01	0.97
7953	-0.08	-0.21	-0.27	0.11	0.01	0.96
7972	-0.20	-0.31	-0.29	0.11	0.01	0.96
7991	-0.09	-0.23	-0.37	0.10	0.01	0.97
8011	-0.02	-0.32	-0.40	0.11	0.00	0.96
8030	-0.03	-0.31	-0.38	0.11	0.01	0.97
8049	-0.11	-0.31	-0.34	0.11	0.01	0.96
8067	-0.15	-0.31	-0.38	0.11	0.00	0.97
8086	-0.08	-0.31	-0.32	0.11	0.00	0.97
8106	0.02	-0.27	-0.34	0.10	0.00	0.96
8124	0.23	-0.29	-0.38	0.11	0.00	0.97
8143	-0.12	-0.32	-0.37	0.11	0.01	0.97
8161	-0.06	-0.26	-0.34	0.11	0.01	0.97
8180	-0.18	-0.20	-0.35	0.11	0.01	0.96
8200	-0.14	-0.23	-0.43	0.11	0.00	0.96
8218	-0.09	-0.23	-0.40	0.10	0.01	0.96
8237	-0.02	-0.27	-0.35	0.11	0.01	0.96
8256	-0.09	-0.29	-0.29	0.11	0.00	0.97
8274	-0.18	-0.31	-0.35	0.11	0.01	0.96
8293	-0.21	-0.24	-0.32	0.11	0.00	0.97
8311	-0.11	-0.24	-0.31	0.11	0.00	0.96
8330	0.00	-0.26	-0.38	0.11	0.00	0.96
8348	0.11	-0.24	-0.31	0.11	0.00	0.97
8366	-0.03	-0.17	-0.35	0.11	0.01	0.96
8385	-0.18	-0.23	-0.34	0.11	0.01	0.97
8404	-0.14	-0.29	-0.40	0.11	0.00	0.96
8423	-0.08	-0.24	-0.40	0.11	0.00	0.97
