Time	Gx	Gy	Gz	Ax	Ay	Az
9387	-7.77	-4.33	-98.37	-0.02	-0.18	0.24
9406	-8.26	-0.79	-120.07	0.03	-0.15	0.29
9426	-12.74	11.87	-141.28	0.01	-0.12	0.35
9445	-18.42	13.64	-155.08	-0.02	-0.15	0.39
9465	-18.60	14.22	-159.77	-0.03	-0.22	0.45
9483	-11.14	11.14	-168.81	-0.02	-0.14	0.53
9502	-9.25	7.45	-176.54	-0.01	-0.13	0.60
9523	-7.25	2.70	-179.78	0.02	-0.17	0.72
9541	0.09	2.17	-177.41	0.07	-0.18	0.80
9560	6.91	6.97	-174.36	0.13	-0.07	0.89
9578	-0.78	13.00	-169.31	0.10	0.01	1.01
9596	-5.60	14.04	-165.01	0.15	-0.03	1.08
9615	-11.08	20.20	-155.00	0.25	0.00	1.20
9633	-17.75	35.00	-146.55	0.21	0.09	1.23
9652	-33.25	40.15	-137.92	0.09	0.02	1.21
9670	-33.48	36.48	-129.01	0.17	-0.04	1.38
9688	-38.54	39.75	-116.78	0.19	0.04	1.53
9707	-40.73	40.44	-110.95	0.12	-0.03	1.50
9725	-36.61	32.32	-102.71	0.07	-0.06	1.45
9743	-27.42	23.94	-95.14	0.18	-0.12	1.66
9762	-10.30	23.03	-86.62	0.17	-0.16	1.66
9780	8.53	22.55	-76.05	0.20	-0.08	1.62
9798	13.85	23.77	-69.89	0.16	0.03	1.74
9816	15.84	23.36	-56.84	0.12	0.07	1.70
9835	9.25	17.15	-44.08	0.15	0.14	1.61
9852	-3.13	18.55	-33.62	0.26	0.17	1.63
9870	-17.40	27.63	-24.67	0.23	0.16	1.70
9889	-23.56	29.13	-20.03	0.15	0.14	1.62
9907	-32.81	23.38	-10.45	0.12	0.11	1.58
9926	-38.45	18.80	-2.67	0.22	0.07	1.70
9944	-41.40	21.84	2.91	0.21	0.07	1.71
9962	-42.86	22.19	5.66	0.14	0.05	1.66
9981	-43.87	17.21	11.51	0.14	0.04	1.65
9998	-41.15	13.40	16.59	0.20	0.00	1.63
10015	-35.96	16.65	19.88	0.22	-0.04	1.61
10035	-26.09	21.62	21.50	0.22	-0.06	1.58
10053	-21.00	24.54	22.95	0.24	-0.07	1.58
10072	-11.00	31.92	27.62	0.23	-0.05	1.58
10090	-7.25	35.45	36.70	0.15	0.02	1.55
10108	-11.84	30.50	48.68	0.07	0.06	1.50
10125	-21.51	19.13	60.96	0.02	0.07	1.44
10143	-27.21	11.99	67.14	0.00	0.07	1.41
10162	-37.83	-3.48	79.57	-0.00	0.02	1.35
10180	-44.22	-15.82	89.80	0.03	-0.04	1.30
10199	-45.73	-24.00	96.07	0.04	-0.10	1.25
10217	-43.53	-29.63	98.40	0.05	-0.14	1.20
10236	-41.37	-31.98	98.53	0.06	-0.18	1.14
10255	-35.23	-34.38	97.40	0.08	-0.19	1.10
10273	-27.54	-32.29	94.89	0.08	-0.19	1.04
10291	-21.12	-31.85	93.95	-0.00	-0.20	0.98
10310	-14.13	-41.20	95.26	-0.06	-0.21	0.93
10329	-7.74	-52.32	96.68	-0.05	-0.21	0.87
10347	-4.97	-57.16	97.41	-0.06	-0.22	0.79
10367	1.07	-66.60	99.70	-0.05	-0.22	0.75
10385	7.45	-74.30	104.31	-0.03	-0.23	0.68
10403	15.78	-78.58	109.77	-0.02	-0.26	0.62
10422	26.46	-80.98	115.31	-0.02	-0.26	0.55
10440	36.71	-82.90	122.94	-0.02	-0.24	0.49
10460	44.11	-84.00	133.22	0.01	-0.24	0.41
10478	47.64	-83.53	138.05	0.03	-0.24	0.36
10496	53.39	-79.22	144.47	0.03	-0.22	0.26
10515	54.57	-74.87	149.11	0.01	-0.17	0.16
10533	50.34	-73.93	151.26	0.01	-0.13	0.10
10552	42.86	-70.27	147.52	0.04	-0.14	0.04
10570	39.22	-65.32	143.88	0.05	-0.14	0.01
10588	31.83	-55.19	135.88	-0.01	-0.14	-0.00
10608	23.28	-52.52	121.49	-0.05	-0.13	0.01
10626	14.92	-52.09	96.63	-0.04	-0.16	0.03
