Time	Gx	Gy	Gz	Ax	Ay	Az	Clean	Deadlift	Squat	Rest	RowLeft	RowRight	Swing			
3	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
42	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
81	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
119	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
159	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
199	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
241	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
281	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
321	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
361	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
403	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
444	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
483	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
524	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
562	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
602	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
643	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
684	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
725	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
766	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
807	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
848	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
888	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
928	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
968	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1010	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1052	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1092	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1132	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1173	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1213	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1254	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1294	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1334	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1375	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1415	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1456	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1496	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1536	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1577	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1617	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1657	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1698	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1738	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1778	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1819	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1859	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1901	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1942	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
1982	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2022	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2063	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2103	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2142	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2181	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2220	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2261	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2301	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2340	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2383	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2423	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2464	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2504	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2544	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2585	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2626	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2667	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2707	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2747	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2787	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2827	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2869	-0	1	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2909	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2949	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
2989	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3029	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3070	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3110	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3148	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3189	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3229	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3269	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3309	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3347	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3386	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3426	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3464	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3506	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3545	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3586	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3624	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3664	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3704	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3744	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3785	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3827	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3868	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3910	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3951	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
3991	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4031	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4072	-0	0	0	0.03	-0.04	0.99	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4113	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4153	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4193	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4234	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4275	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4316	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4356	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4395	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4436	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4478	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4518	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4558	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4598	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4639	-0	1	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4678	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4719	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4761	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4801	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4842	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4883	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4925	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
4965	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5005	-1	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5045	-1	0	0	0.04	-0.04	0.98	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5086	-0	1	0	0.03	-0.04	0.99	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5128	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5167	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5207	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5249	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5290	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5331	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5371	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5411	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5452	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5493	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5533	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5573	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5614	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5657	-0	1	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5698	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5741	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5783	-0	0	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
5825	-0	0	0	0.03	-0.03	1.11	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5867	0	1	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5907	-0	1	0	0.03	-0.04	0.97	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5949	-1	0	0	0.03	-0.04	0.99	0.03	0.03	0.06	0.86	0.01	0.01	0.00
5989	-0	1	0	0.04	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6029	0	1	0	0.03	-0.04	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6069	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6110	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6151	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6189	-0	0	0	0.03	-0.04	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6228	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6267	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6306	-1	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6345	-1	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6384	-1	0	0	0.04	-0.04	1.02	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6423	-1	1	0	0.04	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6461	-1	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6501	-1	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6540	-1	1	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6579	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6618	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6657	-0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6696	-1	0	0	0.04	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6735	-1	0	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6775	-1	0	0	0.03	-0.04	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6817	-0	0	0	0.04	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
6859	-0	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6900	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6939	-0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
6980	0	1	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7020	0	1	0	0.03	-0.04	0.98	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7060	1	0	0	0.04	-0.04	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7102	1	1	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7142	0	1	0	0.03	-0.04	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7182	0	0	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7222	-0	1	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7264	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7305	-1	1	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7345	-0	1	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7384	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7425	-1	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7466	-1	1	0	0.04	-0.05	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7509	-0	0	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7550	-0	0	0	0.03	-0.04	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7592	-0	1	0	0.04	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7633	0	1	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
7674	0	0	0	0.03	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7716	0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7756	0	1	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7796	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7836	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7876	-0	1	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7919	-1	0	0	0.03	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
7959	-1	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8000	-1	1	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8040	-1	0	0	0.03	-0.03	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8081	-1	0	0	0.04	-0.05	0.99	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8121	0	1	0	0.04	-0.05	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8161	1	0	0	0.03	-0.03	1.02	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8202	-1	-0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8242	-0	1	0	0.04	-0.04	1.02	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8282	0	1	0	0.03	-0.04	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
8323	-0	0	0	0.03	-0.04	1.02	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8363	-0	0	0	0.04	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8404	-0	1	0	0.03	-0.04	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
8444	-0	0	0	0.03	-0.04	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8484	-0	0	0	0.04	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8524	0	-1	7	0.01	-0.05	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
8564	0	-6	-5	0.06	-0.03	1.01	0.04	0.03	0.06	0.86	0.01	0.01	0.00
8606	-1	3	-1	0.10	-0.04	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8646	-1	8	-0	-0.02	-0.05	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8687	-1	-9	16	0.03	-0.07	1.01	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8729	-5	-8	-17	0.07	0.01	1.00	0.03	0.03	0.06	0.86	0.01	0.01	0.00
8769	-3	-3	15	0.05	-0.10	1.01	0.04	0.03	0.06	0.85	0.01	0.01	0.00
8810	5	3	2	0.12	-0.05	1.00	0.04	0.03	0.06	0.86	0.01	0.01	0.00
8850	2	11	-3	-0.00	-0.01	1.01	0.03	0.03	0.06	0.87	0.01	0.01	0.00
8891	-4	-10	-5	-0.12	-0.05	1.02	0.03	0.03	0.06	0.87	0.01	0.01	0.00
8933	1	-46	-8	-0.15	-0.07	1.06	0.02	0.02	0.05	0.89	0.00	0.00	0.00
8975	4	-90	-8	-0.13	-0.03	1.20	0.01	0.02	0.03	0.94	0.00	0.00	0.00
9018	-25	-82	-42	-0.00	-0.12	1.71	0.01	0.02	0.05	0.91	0.00	0.00	0.00
9061	4	6	-53	0.05	-0.03	1.33	0.03	0.04	0.22	0.70	0.01	0.00	0.00
9100	-9	81	-26	-0.13	-0.07	1.37	0.04	0.05	0.51	0.39	0.01	0.00	0.00
9142	4	75	6	-0.08	-0.07	1.37	0.04	0.05	0.75	0.16	0.00	0.00	0.00
9183	5	68	18	0.02	-0.01	1.36	0.03	0.04	0.88	0.05	0.00	0.00	0.00
9225	-2	81	19	0.16	-0.01	1.35	0.02	0.03	0.94	0.02	0.00	0.00	0.00
9265	-2	116	16	0.22	-0.03	1.19	0.01	0.03	0.96	0.01	0.00	0.00	0.00
9305	3	129	17	0.20	-0.04	1.13	0.01	0.06	0.93	0.00	0.00	0.00	0.00
9346	10	108	25	0.17	-0.02	1.04	0.01	0.21	0.79	0.00	0.00	0.00	0.00
9385	15	61	27	0.19	-0.00	0.96	0.01	0.28	0.72	0.00	0.00	0.00	0.00
9426	12	11	26	0.26	0.01	0.89	0.01	0.20	0.80	0.00	0.00	0.00	0.00
9465	8	-18	23	0.37	0.03	0.84	0.01	0.31	0.68	0.00	0.00	0.00	0.00
9505	-9	-46	21	0.39	0.02	0.87	0.00	0.89	0.11	0.00	0.00	0.00	0.00
9546	-21	-102	25	0.34	0.01	0.89	0.00	0.98	0.02	0.00	0.00	0.00	0.00
9586	-22	-168	29	0.45	-0.05	0.96	0.00	1.00	0.00	0.00	0.00	0.00	0.00
9627	-26	-215	27	0.45	-0.03	1.11	0.00	1.00	0.00	0.00	0.00	0.00	0.00
9668	-36	-272	19	0.57	-0.06	1.37	0.00	1.00	0.00	0.00	0.00	0.00	0.00
9709	-40	-315	-4	0.67	-0.10	1.52	0.00	1.00	0.00	0.00	0.00	0.00	0.00
9750	-47	-338	-18	0.79	-0.12	1.57	0.00	1.00	0.00	0.00	0.00	0.00	0.00
9791	-46	-340	-21	0.85	-0.16	1.55	0.08	0.89	0.03	0.00	0.00	0.00	0.00
9833	-38	-345	-16	0.92	-0.16	1.42	0.70	0.20	0.10	0.00	0.00	0.00	0.01
9874	-37	-377	-8	0.91	-0.15	1.21	0.88	0.02	0.05	0.00	0.00	0.00	0.05
9915	-24	-369	-3	1.00	-0.14	0.89	0.93	0.00	0.03	0.00	0.00	0.00	0.05
9957	-23	-362	4	0.84	-0.10	0.48	0.95	0.00	0.02	0.00	0.00	0.00	0.03
9998	-32	-341	-10	0.61	-0.07	0.19	0.93	0.00	0.01	0.00	0.00	0.00	0.06
10039	-39	-315	-29	0.37	-0.03	-0.05	0.79	0.00	0.00	0.00	0.00	0.00	0.21
10083	-23	-320	-14	0.16	-0.08	-0.10	0.08	0.00	0.00	0.00	0.00	0.00	0.92
10125	-7	-291	6	0.22	-0.08	-0.28	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10166	12	-197	8	0.17	0.00	-0.50	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10206	23	-77	5	0.02	0.04	-0.65	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10249	13	-21	19	-0.31	-0.01	-0.72	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10291	5	-39	4	-0.47	-0.02	-0.82	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10334	-7	-84	-22	-0.46	-0.05	-0.86	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10378	-12	-93	-31	-0.35	-0.06	-0.92	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10420	-1	-65	-14	-0.32	-0.06	-0.97	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10463	9	7	-2	-0.25	-0.03	-0.99	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10504	5	55	4	-0.22	-0.02	-0.91	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10545	-1	58	4	-0.22	-0.04	-0.91	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10587	1	17	-2	-0.07	-0.05	-0.89	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10629	2	9	3	-0.01	-0.03	-1.06	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10671	4	6	2	0.02	-0.06	-1.03	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10711	-0	7	-0	-0.05	-0.06	-1.08	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10753	-1	-1	-3	-0.07	-0.07	-1.04	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10795	4	4	2	-0.09	-0.08	-1.05	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10835	5	12	-1	-0.11	-0.09	-0.98	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10877	6	10	-10	-0.14	-0.07	-0.95	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10919	-4	4	-8	-0.13	-0.07	-0.85	0.00	0.00	0.00	0.00	0.00	0.00	1.00
10960	-5	2	-6	-0.14	-0.08	-0.78	0.00	0.00	0.00	0.00	0.00	0.00	1.00
11001	-7	2	-2	-0.11	-0.06	-0.67	0.00	0.00	0.00	0.00	0.00	0.00	1.00
