Time	Gx	Gy	Gz	Ax	Ay	Az
14533	-2.06	-23.09	0.82	-0.26	-0.05	0.76
14553	-2.24	-52.95	-4.49	-0.29	-0.05	0.72
14572	-2.00	-68.12	-6.55	-0.21	-0.06	0.72
14591	-1.46	-90.87	-8.94	-0.15	-0.05	0.73
14611	-1.72	-96.71	-8.77	0.01	-0.03	0.79
14630	-3.48	-84.58	-7.19	0.11	-0.01	0.86
14650	-6.87	-64.76	-5.77	0.09	-0.00	0.94
14669	-9.83	-50.86	-4.30	0.01	-0.01	1.00
14689	-11.15	-47.35	-2.81	-0.08	-0.03	1.04
14708	-10.73	-52.12	-2.35	-0.11	-0.03	1.07
14727	-10.04	-59.17	-3.85	-0.12	-0.03	1.06
14748	-8.04	-65.69	-4.93	-0.09	-0.04	1.04
14767	-5.28	-66.39	-5.36	-0.03	-0.03	1.01
14787	-3.28	-60.65	-5.31	0.01	-0.03	0.97
14806	-2.32	-56.40	-4.90	0.03	-0.03	0.92
14826	-0.63	-46.19	-3.07	0.07	-0.02	0.89
14845	0.11	-32.18	-1.02	0.08	-0.03	0.88
14863	1.22	-15.69	0.38	0.10	-0.02	0.83
14882	0.14	2.61	1.42	0.13	-0.00	0.78
14899	-2.50	22.19	0.47	0.14	0.00	0.72
14918	-3.77	32.04	-0.55	0.15	-0.02	0.68
14936	-4.87	51.22	-3.83	0.14	-0.02	0.67
14955	-4.65	68.22	-8.27	0.14	-0.03	0.66
14974	-3.65	83.24	-13.18	0.13	-0.03	0.68
14992	-2.32	93.67	-19.13	0.08	-0.03	0.70
15011	-0.75	97.29	-25.09	0.01	-0.04	0.73
15030	1.56	92.12	-31.04	-0.07	-0.03	0.77
15048	2.76	85.34	-33.81	-0.13	-0.04	0.77
15068	5.72	62.30	-37.78	-0.22	-0.03	0.76
15086	8.15	30.11	-39.89	-0.27	-0.02	0.71
15106	9.28	-7.35	-40.41	-0.29	-0.01	0.61
15124	10.83	-45.70	-39.51	-0.27	-0.03	0.51
15143	13.50	-80.15	-36.18	-0.22	-0.04	0.45
15163	15.15	-107.28	-29.48	-0.14	-0.04	0.46
15182	15.49	-117.07	-24.96	-0.01	-0.02	0.53
15202	14.24	-125.60	-13.78	0.16	0.01	0.62
15219	9.74	-115.94	-1.40	0.23	0.02	0.67
15237	4.79	-90.07	9.61	0.34	-0.01	0.76
15256	2.49	-55.60	18.30	0.37	0.00	0.85
15274	0.50	-19.44	23.59	0.38	-0.00	0.99
15293	0.44	-1.71	25.36	0.33	-0.04	1.13
15311	3.37	28.52	27.86	0.26	-0.03	1.19
15328	6.91	42.40	28.64	0.09	-0.03	1.27
15346	11.20	34.76	30.61	-0.09	-0.03	1.36
15364	13.14	22.72	31.81	-0.19	-0.01	1.42
15382	14.91	-11.00	33.62	-0.19	0.00	1.41
15400	14.11	-43.44	32.99	-0.11	0.02	1.41
15418	12.59	-65.44	30.67	-0.03	0.03	1.40
15435	11.43	-72.86	29.08	0.03	0.04	1.35
15453	8.16	-82.08	25.41	0.05	0.04	1.31
15470	4.50	-84.14	21.35	0.11	0.04	1.28
15489	-0.44	-80.02	16.14	0.15	0.06	1.29
15506	-2.90	-75.82	12.99	0.21	0.02	1.34
15524	-4.50	-62.82	6.65	0.23	0.01	1.35
15542	-3.01	-45.39	1.74	0.23	0.01	1.35
15561	-2.21	-30.62	-2.18	0.18	0.01	1.36
15580	-1.63	-19.27	-5.91	0.19	-0.01	1.37
15599	0.15	-7.51	-9.77	0.18	0.01	1.38
15618	0.31	-2.35	-11.60	0.16	0.02	1.39
15635	0.32	3.30	-14.62	0.10	0.01	1.43
15653	1.11	1.97	-15.21	0.05	0.01	1.45
15672	1.22	-2.75	-14.21	0.07	0.03	1.46
15690	0.58	-4.30	-13.87	0.09	0.02	1.45
15708	0.34	-5.26	-13.24	0.10	0.01	1.44
15727	1.71	-4.65	-11.15	0.11	-0.00	1.41
15745	2.50	-2.62	-6.59	0.12	0.03	1.39
15764	-0.14	0.98	-1.74	0.12	0.05	1.39
15782	-2.29	4.70	1.48	0.13	0.01	1.42
15799	-1.88	6.79	3.23	0.13	-0.00	1.41
15818	-0.61	11.67	6.91	0.14	0.02	1.42
15836	-1.07	19.01	10.36	0.17	0.04	1.42
15854	-2.62	28.69	12.18	0.17	0.02	1.38
15872	-2.96	33.45	12.56	0.15	0.02	1.35
15890	-2.46	41.06	12.41	0.13	0.01	1.34
15908	-1.45	45.21	11.38	0.11	0.00	1.32
15925	-0.66	47.85	8.93	0.10	-0.00	1.29
15943	-0.21	49.24	7.11	0.10	-0.01	1.27
15962	0.87	51.88	3.04	0.10	-0.01	1.23
15980	1.91	55.59	-1.89	0.12	-0.01	1.20
15998	1.54	62.85	-6.32	0.14	-0.00	1.14
16017	-0.08	72.31	-10.38	0.14	0.00	1.05
16034	-1.13	76.84	-12.56	0.13	-0.00	0.99
16054	-2.35	83.65	-16.24	0.09	-0.02	0.86
16072	-2.56	87.08	-18.37	0.07	-0.03	0.73
16091	-2.72	89.52	-18.26	0.06	-0.03	0.61
16110	-3.07	91.08	-17.12	0.05	-0.03	0.50
16128	-3.36	92.10	-15.35	0.03	-0.03	0.41
16148	-3.42	92.09	-14.16	0.02	-0.03	0.34
16166	-3.25	91.63	-11.02	0.02	-0.03	0.31
16186	-3.19	91.26	-7.60	0.02	-0.03	0.29
16205	-3.51	91.58	-4.26	0.03	-0.02	0.29
16223	-5.39	91.84	0.49	0.01	0.00	0.28
16241	-9.66	87.59	7.84	-0.09	0.03	0.30
16259	-12.53	80.63	13.46	-0.30	0.04	0.38
16279	-17.79	48.92	29.25	-0.42	0.00	0.43
16297	-15.23	-6.35	43.06	-0.48	-0.09	0.60
16315	-5.65	-57.16	50.14	-0.28	-0.08	0.82
16335	4.14	-81.85	49.96	-0.00	-0.08	1.03
16353	12.56	-75.10	40.89	0.25	-0.02	1.14
16372	14.48	-42.65	24.23	0.36	0.04	1.17
16389	13.66	-23.06	15.09	0.34	0.04	1.15
16407	10.22	9.78	-0.96	0.21	0.04	1.10
16425	5.75	24.23	-10.62	-0.02	0.02	1.03
16443	1.39	12.19	-15.82	-0.24	0.02	0.94
16462	-0.72	-2.78	-17.52	-0.35	0.02	0.87
16481	-5.11	-41.49	-19.04	-0.33	0.01	0.85
16499	-6.93	-75.74	-16.97	-0.21	-0.01	0.82
16519	-6.97	-92.48	-11.37	-0.04	-0.02	0.82
16539	-6.87	-87.92	-3.75	0.11	-0.01	0.86
16558	-7.80	-68.80	2.93	0.16	-0.01	0.88
16576	-7.75	-47.85	8.77	0.12	-0.03	0.90
16596	-5.58	-34.16	13.00	0.03	-0.05	0.92
16615	-3.94	-31.31	14.27	-0.05	-0.04	0.94
16633	-1.43	-32.50	14.16	-0.08	-0.03	0.95
16653	-0.31	-39.86	11.57	-0.10	-0.01	0.95
16671	-1.13	-47.38	7.84	-0.07	-0.01	0.96
16692	-1.56	-49.64	4.56	-0.02	-0.02	0.98
16711	-1.22	-45.50	2.94	0.02	-0.02	0.99
16729	-1.24	-37.19	1.92	0.03	-0.01	1.01
16748	-1.92	-28.79	0.67	0.02	-0.00	1.01
16767	-2.61	-25.22	-0.31	-0.01	0.01	0.99
16787	-4.78	-21.01	-2.52	-0.02	0.01	0.98
16806	-6.20	-18.77	-3.89	0.00	-0.01	0.96
16824	-5.55	-12.48	-3.83	0.04	-0.02	0.92
16844	-3.17	-2.35	-2.70	0.07	-0.03	0.88
16863	-1.25	10.77	-1.89	0.11	-0.00	0.83
16883	-1.53	27.48	-2.21	0.14	-0.00	0.78
16901	-2.03	44.42	-3.16	0.14	-0.00	0.74
16921	-2.41	52.51	-3.63	0.14	-0.00	0.70
16939	-3.34	68.18	-4.97	0.16	-0.00	0.69
16958	-3.95	84.32	-6.77	0.17	-0.01	0.69
16977	-3.75	100.71	-9.06	0.12	-0.02	0.70
16995	-3.42	109.50	-12.21	0.06	-0.02	0.71
17015	-2.73	109.85	-15.69	-0.01	-0.03	0.74
17034	-1.22	101.59	-18.95	-0.09	-0.03	0.76
17052	0.50	82.14	-21.93	-0.19	-0.03	0.76
17072	1.43	68.30	-22.99	-0.27	-0.03	0.71
17090	3.33	33.77	-24.43	-0.30	-0.02	0.67
17109	4.78	-6.32	-25.15	-0.30	-0.02	0.57
17128	5.75	-46.28	-24.84	-0.29	-0.02	0.47
17147	7.29	-83.42	-23.21	-0.26	-0.03	0.40
17167	8.97	-115.26	-20.36	-0.19	-0.04	0.39
17185	9.78	-137.41	-16.33	-0.07	-0.03	0.47
17205	9.17	-143.91	-11.25	0.08	-0.02	0.58
17223	8.19	-140.18	-8.21	0.16	-0.01	0.64
17241	4.44	-119.93	-1.77	0.30	0.01	0.75
17259	-0.27	-85.36	3.01	0.40	0.01	0.82
17277	-2.72	-42.72	5.19	0.42	-0.01	0.89
17295	-2.62	-21.58	5.77	0.34	-0.01	1.01
17313	-2.17	12.99	7.51	0.30	-0.01	1.08
17332	-1.07	36.01	9.69	0.21	-0.01	1.25
17350	1.56	46.42	11.64	0.06	-0.03	1.37
17367	6.16	35.25	13.05	-0.13	-0.04	1.45
17385	8.56	21.94	13.23	-0.18	-0.04	1.47
17404	13.15	-10.65	12.37	-0.17	-0.03	1.49
17422	17.27	-39.51	9.60	-0.10	-0.01	1.47
17440	18.92	-59.25	5.71	-0.02	0.02	1.41
17458	18.04	-65.31	3.95	0.05	0.03	1.31
17475	14.83	-70.92	1.02	0.07	0.03	1.27
17492	10.54	-70.51	-1.97	0.10	0.04	1.25
17510	5.00	-66.45	-4.46	0.13	0.06	1.29
17529	1.37	-63.02	-5.36	0.16	0.06	1.36
17547	-5.04	-53.22	-6.26	0.16	0.05	1.38
17565	-8.58	-42.30	-5.66	0.16	0.03	1.41
17583	-10.25	-32.30	-4.96	0.16	0.01	1.42
17601	-9.63	-21.38	-4.29	0.17	0.00	1.38
17620	-8.79	-15.46	-4.06	0.14	-0.03	1.36
17639	-4.97	-7.20	-4.21	0.11	-0.03	1.37
17658	-0.81	-3.81	-4.82	0.10	-0.02	1.40
17676	2.96	-2.52	-5.16	0.08	-0.01	1.42
17694	5.80	-4.35	-4.65	0.06	-0.00	1.40
17713	6.64	-7.02	-3.31	0.08	0.02	1.38
17731	5.68	-7.49	-2.79	0.09	0.03	1.38
17749	2.79	-6.42	-1.91	0.09	0.03	1.37
17766	0.72	-6.24	-0.18	0.08	0.03	1.37
17784	-1.66	-5.66	2.56	0.11	0.04	1.36
17803	-3.37	-3.75	4.06	0.14	0.04	1.36
17823	-6.84	2.75	6.61	0.14	0.04	1.36
17841	-8.50	9.55	8.97	0.13	0.01	1.34
17858	-8.30	17.18	10.70	0.15	0.00	1.31
17876	-7.10	26.90	10.21	0.16	-0.01	1.30
17895	-5.78	32.30	9.16	0.14	-0.02	1.30
17913	-2.52	41.87	6.18	0.13	-0.02	1.29
17932	1.71	48.13	3.86	0.09	-0.03	1.26
17949	4.71	51.36	2.41	0.08	-0.02	1.24
17968	6.09	54.08	0.92	0.08	-0.01	1.24
17985	6.23	55.74	-0.09	0.08	0.00	1.24
18003	4.76	59.17	-3.27	0.06	0.01	1.23
18022	3.01	61.49	-6.44	0.05	0.01	1.18
18039	0.69	62.82	-8.16	0.05	0.02	1.11
18057	-0.70	64.04	-8.76	0.06	0.01	1.06
18075	-3.33	69.66	-9.61	0.09	0.01	0.98
18093	-4.97	77.62	-10.13	0.09	-0.01	0.88
18112	-4.99	84.82	-10.71	0.07	-0.03	0.76
18131	-4.29	90.01	-10.79	0.04	-0.03	0.63
18150	-4.04	91.67	-10.53	0.03	-0.02	0.50
18169	-4.01	93.95	-9.87	0.02	-0.03	0.40
18187	-4.04	95.58	-8.29	0.02	-0.02	0.37
18206	-5.08	96.39	-4.82	0.01	-0.02	0.32
18225	-6.56	97.84	0.21	0.02	-0.01	0.30
18243	-8.00	100.77	5.62	0.01	0.00	0.30
18261	-10.41	100.14	11.63	-0.06	0.03	0.30
18279	-12.63	96.10	15.21	-0.14	0.02	0.31
18298	-13.93	72.01	22.20	-0.38	-0.07	0.38
18316	-5.97	22.92	25.48	-0.45	-0.13	0.49
18335	5.98	-23.68	24.96	-0.29	-0.12	0.61
18355	14.71	-48.43	20.23	-0.07	-0.06	0.74
18373	16.36	-51.09	16.80	0.12	0.00	0.87
18391	14.89	-39.75	8.30	0.18	0.03	0.95
18409	8.91	-14.53	-0.76	0.21	0.05	1.07
18428	3.59	9.06	-7.51	0.10	0.03	1.14
18446	-1.68	18.28	-12.30	-0.07	0.04	1.15
18464	-4.91	15.27	-14.50	-0.25	0.03	1.11
18483	-9.52	-6.84	-16.72	-0.32	0.01	1.06
18502	-9.86	-41.82	-13.82	-0.35	-0.01	0.96
18522	-8.93	-72.74	-7.11	-0.26	-0.01	0.88
18542	-6.56	-90.88	2.26	-0.16	-0.04	0.82
18560	-2.21	-95.38	13.17	-0.06	-0.03	0.80
18580	0.20	-88.46	21.09	-0.00	0.00	0.81
18598	0.06	-75.99	24.38	-0.00	0.01	0.84
18617	-0.31	-70.07	24.54	-0.04	-0.00	0.89
18636	-0.24	-61.87	22.03	-0.08	-0.01	0.92
18656	0.49	-59.95	16.46	-0.11	-0.00	0.97
18674	0.56	-59.91	8.39	-0.11	0.01	1.02
18692	1.22	-59.23	0.44	-0.10	-0.01	1.05
18711	2.61	-56.78	-4.91	-0.08	-0.01	1.05
18730	2.82	-52.35	-7.81	-0.07	-0.00	1.05
18750	1.83	-47.04	-8.64	-0.07	0.01	1.03
18768	0.52	-44.62	-8.45	-0.07	0.01	1.01
18788	-1.74	-38.44	-7.23	-0.03	0.01	0.98
18806	-3.16	-28.27	-5.28	-0.01	0.00	0.94
18825	-3.59	-16.88	-2.75	0.01	-0.00	0.91
18845	-3.89	-3.74	-0.40	0.03	-0.00	0.87
18864	-4.49	10.96	0.43	0.05	-0.00	0.85
18882	-4.32	25.97	-0.90	0.08	-0.02	0.81
18901	-3.60	34.04	-2.12	0.11	-0.03	0.77
18919	-1.77	50.58	-5.68	0.12	-0.04	0.76
18938	0.63	65.75	-9.38	0.12	-0.03	0.73
18956	2.23	78.93	-13.03	0.11	-0.03	0.71
18975	3.27	88.81	-16.36	0.09	-0.03	0.70
18993	3.51	92.24	-17.79	0.05	-0.02	0.71
19011	3.46	94.15	-20.28	0.01	-0.02	0.71
19029	2.37	87.22	-22.38	-0.06	-0.01	0.71
19048	1.53	70.07	-24.12	-0.15	-0.02	0.69
19066	1.88	42.80	-24.38	-0.21	-0.02	0.65
19084	2.32	26.18	-23.74	-0.25	-0.02	0.58
19103	3.16	-10.53	-21.50	-0.25	-0.02	0.55
19121	3.83	-47.56	-18.22	-0.23	-0.02	0.48
19140	5.34	-81.24	-13.31	-0.18	-0.04	0.44
19159	7.20	-107.48	-6.33	-0.09	-0.04	0.45
19178	7.86	-121.90	1.88	0.04	-0.03	0.50
19196	7.51	-123.18	5.45	0.22	-0.03	0.61
19214	6.26	-110.46	11.47	0.31	-0.03	0.66
19231	5.14	-78.90	14.85	0.43	-0.01	0.74
19251	3.51	-38.79	15.76	0.44	-0.01	0.85
19269	3.42	-0.05	15.21	0.43	-0.01	0.98
19287	3.98	17.82	14.36	0.36	-0.00	1.12
19305	5.48	46.52	11.02	0.29	-0.01	1.20
19323	8.79	56.17	8.30	0.10	-0.01	1.34
19341	12.57	41.34	7.35	-0.08	-0.00	1.41
19359	14.86	7.11	6.81	-0.17	0.03	1.46
19377	14.69	-13.29	6.44	-0.16	0.06	1.46
19395	10.27	-50.54	5.29	-0.09	0.07	1.42
19413	5.94	-76.80	5.39	0.01	0.06	1.37
19432	1.89	-92.13	6.85	0.08	0.07	1.33
19450	-0.73	-96.04	7.39	0.15	0.08	1.37
19468	-5.89	-97.18	7.46	0.18	0.06	1.38
19487	-6.94	-90.30	6.21	0.22	0.03	1.36
19505	-3.88	-80.78	4.35	0.21	0.01	1.36
19523	0.24	-72.49	2.72	0.21	0.01	1.38
19541	2.11	-68.25	2.01	0.23	0.02	1.40
19559	5.46	-57.57	1.45	0.23	0.03	1.41
19577	5.66	-47.26	0.66	0.18	0.06	1.42
19595	4.18	-44.63	-1.66	0.11	0.05	1.43
19613	3.92	-46.40	-2.76	0.08	0.05	1.39
19631	2.17	-51.86	-3.51	0.09	0.07	1.38
19649	-3.27	-54.35	-3.48	0.13	0.09	1.37
19668	-8.59	-51.56	-4.03	0.16	0.07	1.37
19687	-10.01	-46.81	-4.32	0.14	0.03	1.34
19706	-9.31	-43.53	-2.59	0.15	0.04	1.30
19724	-9.38	-41.11	-1.94	0.21	0.02	1.28
19742	-7.87	-30.52	-1.39	0.24	0.01	1.27
19761	-4.61	-13.37	-0.53	0.26	0.00	1.27
19780	-1.56	5.23	1.13	0.25	0.02	1.29
19797	0.23	21.33	2.49	0.23	0.02	1.31
19814	1.02	28.34	2.90	0.21	0.03	1.32
19831	1.60	39.26	3.51	0.18	0.03	1.31
19848	0.46	46.62	4.52	0.15	0.04	1.29
19866	-0.26	48.98	5.19	0.14	0.04	1.28
19884	-1.82	51.47	7.11	0.12	0.04	1.27
19902	-3.30	52.61	8.53	0.12	0.04	1.26
19920	-5.04	53.71	8.27	0.13	0.03	1.24
19938	-5.63	54.89	7.71	0.15	0.02	1.20
19955	-6.12	59.80	5.84	0.17	0.01	1.18
19973	-5.28	69.37	2.78	0.20	0.00	1.17
19991	-3.57	82.00	-1.02	0.20	-0.02	1.14
20010	-0.73	94.10	-4.82	0.17	-0.01	1.10
20028	0.27	99.11	-6.38	0.15	-0.01	1.06
20046	1.62	105.41	-8.18	0.10	-0.02	0.96
20065	3.37	107.28	-8.97	0.06	-0.03	0.84
20083	5.07	105.55	-9.54	0.03	-0.04	0.73
20102	6.52	100.81	-10.59	0.01	-0.04	0.65
20119	7.11	97.76	-11.32	0.00	-0.04	0.61
20137	7.39	91.22	-13.12	-0.01	-0.03	0.56
20156	6.74	85.17	-15.46	0.00	-0.01	0.52
20175	4.44	81.19	-17.96	0.02	-0.01	0.49
20194	1.59	80.29	-20.71	0.06	-0.01	0.47
20212	0.14	81.47	-22.09	0.09	0.01	0.47
20229	-3.95	87.23	-24.63	0.11	0.02	0.48
20248	-9.66	96.07	-26.92	0.11	0.03	0.51
20266	-15.63	102.71	-27.66	0.06	0.02	0.56
20285	-20.51	102.87	-25.33	-0.01	0.05	0.63
20303	-23.38	99.23	-22.51	-0.11	0.08	0.74
20322	-29.65	83.47	-13.31	-0.17	0.07	0.79
20341	-32.29	53.97	2.04	-0.30	0.02	0.88
20358	-27.02	11.35	20.42	-0.37	-0.05	0.95
20379	-15.47	-33.92	35.05	-0.32	-0.10	1.00
20397	-0.89	-68.85	43.06	-0.17	-0.11	1.00
20417	12.89	-83.97	44.95	0.00	-0.10	0.96
20435	18.81	-84.34	43.88	0.12	-0.07	0.91
20453	26.96	-74.42	39.70	0.15	-0.06	0.89
20472	30.41	-57.79	33.62	0.14	-0.02	0.84
20490	29.54	-44.77	27.71	0.06	0.00	0.80
20507	24.78	-41.31	22.64	-0.03	0.02	0.77
20527	21.84	-43.06	20.57	-0.06	0.01	0.77
20544	15.79	-50.80	17.01	-0.11	0.02	0.80
20563	7.26	-62.26	11.32	-0.12	0.05	0.82
20582	-3.23	-73.50	3.77	-0.10	0.04	0.86
20600	-11.32	-80.29	-2.70	-0.04	0.02	0.92
20620	-16.10	-78.37	-7.55	0.02	-0.00	0.97
20639	-17.43	-74.94	-9.49	0.03	-0.00	1.01
20658	-19.15	-67.34	-12.73	0.01	0.01	1.04
20676	-21.30	-62.88	-14.94	-0.04	0.00	1.07
20697	-20.55	-63.90	-13.76	-0.08	-0.03	1.08
20716	-16.36	-66.86	-9.54	-0.09	-0.04	1.07
20735	-10.62	-67.61	-4.46	-0.05	-0.04	1.05
20756	-5.97	-62.62	1.82	-0.01	-0.03	1.01
20775	-2.52	-52.14	8.76	0.02	-0.04	0.98
20795	1.25	-39.32	13.84	0.01	-0.03	0.96
20812	4.52	-28.87	15.41	-0.01	-0.03	0.94
20831	5.75	-24.55	15.30	-0.01	-0.03	0.93
20850	6.39	-14.88	13.17	0.02	-0.02	0.92
20868	6.30	-1.34	8.59	0.07	-0.03	0.91
20888	7.13	15.08	2.40	0.09	-0.03	0.89
20905	6.97	33.04	-4.09	0.11	-0.02	0.86
20923	6.03	41.90	-6.97	0.11	-0.01	0.85
20942	2.84	58.30	-12.45	0.12	-0.00	0.81
20960	-0.70	72.65	-16.53	0.11	-0.01	0.77
20979	-2.84	85.85	-19.06	0.14	-0.03	0.73
20998	-3.31	101.67	-21.22	0.17	-0.03	0.73
21017	-4.07	116.76	-23.97	0.13	-0.01	0.74
21036	-5.11	121.66	-25.30	0.07	-0.01	0.73
21054	-7.31	125.93	-28.43	0.04	-0.01	0.73
21073	-7.87	122.57	-31.11	-0.03	-0.02	0.74
21092	-7.77	110.29	-33.75	-0.12	-0.01	0.74
21111	-7.37	87.69	-35.35	-0.20	-0.01	0.72
21131	-7.20	56.67	-35.42	-0.27	0.00	0.71
21149	-5.69	17.33	-33.77	-0.33	-0.02	0.65
21169	-2.03	-26.93	-31.04	-0.33	-0.03	0.53
21188	-0.02	-48.61	-29.51	-0.30	-0.04	0.43
21209	6.99	-106.67	-22.99	-0.25	-0.04	0.33
21227	9.09	-122.51	-20.32	-0.21	-0.03	0.31
21246	11.41	-147.66	-14.31	-0.13	-0.02	0.36
21266	11.25	-161.85	-8.09	0.01	-0.00	0.50
21284	9.67	-156.16	-1.59	0.27	-0.00	0.71
21303	7.17	-120.07	5.08	0.54	0.03	0.92
21321	2.59	-60.38	9.52	0.66	0.04	0.99
21338	0.90	-26.60	11.63	0.65	0.02	0.99
21356	-0.41	35.28	17.72	0.51	0.01	1.04
21374	-1.95	76.32	24.48	0.32	0.04	1.18
21391	-3.02	87.91	27.68	0.05	0.00	1.37
21409	-1.21	87.16	33.17	-0.10	-0.03	1.45
21429	7.58	51.38	38.04	-0.34	-0.05	1.53
21447	16.01	-5.89	42.33	-0.38	-0.03	1.49
21466	19.42	-61.14	43.95	-0.27	0.01	1.44
21484	17.30	-100.39	41.49	-0.09	0.04	1.39
21502	14.51	-111.51	39.22	0.01	0.05	1.37
21521	7.35	-117.31	33.16	0.15	0.07	1.37
21538	0.08	-108.47	25.62	0.22	0.06	1.38
21557	-4.47	-93.05	17.35	0.23	0.03	1.38
21575	-5.08	-77.51	9.57	0.22	0.00	1.42
21593	-4.62	-70.51	6.09	0.21	0.01	1.44
21612	-3.46	-56.17	-1.63	0.23	-0.01	1.49
21631	-0.12	-41.52	-9.12	0.19	-0.01	1.57
21650	2.78	-31.89	-15.56	0.15	0.02	1.60
21669	2.70	-27.34	-20.34	0.11	0.02	1.55
21686	3.08	-27.65	-23.33	0.08	0.01	1.48
21705	3.46	-29.11	-24.38	0.07	0.01	1.47
21723	3.78	-32.56	-25.30	0.07	0.02	1.44
21741	3.59	-35.98	-23.74	0.08	0.01	1.42
21760	3.27	-38.22	-20.61	0.09	0.01	1.40
21777	2.81	-38.86	-18.63	0.11	0.02	1.37
21796	0.66	-38.31	-13.82	0.13	0.03	1.34
21815	-3.39	-32.12	-8.68	0.19	0.04	1.29
21833	-6.67	-18.74	-4.06	0.23	0.02	1.28
21853	-7.34	-2.20	0.41	0.23	0.00	1.31
21871	-6.53	13.90	5.02	0.22	-0.00	1.30
21890	-6.38	21.33	6.96	0.22	-0.00	1.27
21909	-6.06	36.27	9.32	0.23	-0.01	1.24
21927	-4.88	52.75	9.12	0.22	-0.01	1.21
21946	-3.05	67.25	7.93	0.19	-0.02	1.15
21963	-1.30	77.59	6.04	0.16	-0.02	1.11
21982	0.27	85.49	3.07	0.14	-0.03	1.09
22000	0.93	88.84	1.39	0.13	-0.03	1.08
22018	1.11	94.06	-2.12	0.11	-0.01	1.03
22037	0.24	96.82	-5.19	0.09	-0.01	0.95
22055	-0.79	99.24	-8.36	0.09	-0.01	0.84
22074	-2.18	102.46	-10.62	0.07	-0.01	0.75
22092	-2.98	103.87	-11.29	0.05	-0.00	0.67
22111	-4.61	105.50	-11.43	0.05	-0.01	0.62
22130	-6.30	106.38	-9.80	0.02	-0.00	0.54
22149	-8.15	103.26	-5.78	-0.05	-0.02	0.44
22169	-8.04	91.43	-1.21	-0.13	-0.04	0.36
22187	-6.09	72.30	3.39	-0.19	-0.05	0.30
22207	-2.88	44.75	6.45	-0.31	-0.06	0.29
22225	-0.96	4.47	7.37	-0.37	-0.02	0.32
22244	-1.04	-17.75	8.06	-0.35	-0.03	0.35
22264	0.27	-55.91	9.95	-0.21	-0.05	0.46
22282	2.17	-76.25	11.38	-0.02	-0.01	0.63
22301	1.01	-69.98	11.11	0.28	0.02	0.83
22319	-0.66	-31.80	8.67	0.50	0.03	1.00
22338	-0.72	25.02	4.18	0.54	0.03	1.10
22355	-0.29	53.33	1.80	0.47	0.03	1.11
22373	0.06	94.53	-1.79	0.24	0.04	1.12
22391	-2.23	107.97	-2.84	-0.02	0.04	1.11
22409	-4.76	92.27	-0.44	-0.25	0.03	1.08
22429	-5.23	52.64	4.93	-0.39	-0.01	1.00
22448	-4.41	28.00	7.81	-0.36	-0.05	0.92
22466	-0.58	-18.80	12.70	-0.30	-0.06	0.88
22486	4.50	-50.78	15.06	-0.14	-0.05	0.84
22504	7.64	-62.70	13.95	0.03	-0.03	0.82
22524	7.75	-56.47	10.99	0.15	-0.01	0.80
22542	6.10	-37.64	7.89	0.22	-0.00	0.81
22559	5.00	-25.85	6.39	0.17	0.01	0.82
22578	2.33	-5.46	3.16	0.12	-0.00	0.82
22595	0.90	2.91	0.50	0.00	-0.01	0.84
22614	0.29	-1.65	-1.01	-0.10	-0.02	0.87
22633	0.38	-15.70	-2.03	-0.14	-0.02	0.92
22652	0.31	-24.32	-2.43	-0.15	-0.01	0.96
22671	0.32	-42.24	-2.67	-0.11	-0.02	0.98
22690	0.50	-56.06	-2.08	-0.07	-0.01	0.99
22710	0.47	-60.46	-0.76	0.01	-0.01	1.00
22728	0.14	-55.71	0.56	0.06	-0.01	1.02
22746	0.20	-48.36	1.72	0.03	-0.01	1.02
22765	0.18	-44.82	2.93	-0.01	-0.01	0.99
22783	0.00	-44.98	3.56	-0.03	0.00	0.96
22802	-1.02	-47.06	4.52	-0.03	0.00	0.94
22821	-1.74	-47.39	4.59	0.01	-0.02	0.91
22839	-1.56	-42.62	3.07	0.07	-0.02	0.88
22859	-1.10	-31.59	0.41	0.12	-0.02	0.84
22877	-0.78	-16.20	-2.12	0.14	-0.02	0.81
22897	-0.95	0.90	-3.57	0.16	-0.01	0.77
22915	-1.04	10.10	-4.01	0.18	-0.01	0.75
22935	-1.77	29.13	-4.79	0.18	-0.01	0.74
22953	-2.44	47.30	-6.42	0.17	-0.01	0.73
22972	-2.76	63.00	-9.12	0.15	-0.01	0.73
22991	-2.87	75.33	-11.81	0.12	-0.02	0.73
23009	-2.35	82.20	-14.48	0.06	-0.02	0.73
23028	-1.89	81.91	-16.72	0.00	-0.01	0.73
23047	-1.91	78.96	-17.85	-0.03	-0.01	0.73
23067	-2.12	66.96	-19.50	-0.11	-0.01	0.74
23086	-1.92	45.06	-19.64	-0.20	-0.01	0.69
23104	-1.31	14.08	-18.66	-0.25	-0.02	0.60
23124	-0.06	-20.97	-16.77	-0.26	-0.02	0.51
23144	1.19	-56.78	-14.08	-0.27	-0.02	0.42
23164	2.56	-91.72	-11.03	-0.25	-0.03	0.37
23183	4.14	-122.51	-7.58	-0.20	-0.03	0.37
23201	6.01	-146.13	-4.36	-0.12	-0.03	0.43
23221	6.59	-154.19	-3.02	-0.00	-0.03	0.59
23240	7.00	-160.69	-0.17	0.09	-0.02	0.70
23259	4.99	-146.06	4.01	0.32	0.01	0.92
23277	0.06	-107.21	9.22	0.48	0.02	1.04
