Time	Gx	Gy	Gz	Ax	Ay	Az
26736	-28.47	34.15	-41.55	-0.08	0.00	0.06
26754	-24.84	29.19	-37.89	-0.10	0.01	0.10
26774	-16.88	14.80	-28.72	-0.10	0.04	0.12
26792	-12.83	-0.52	-16.14	-0.09	0.09	0.17
26811	-13.21	-15.66	-2.67	-0.10	0.08	0.22
26831	-12.04	-26.60	6.70	-0.10	0.08	0.29
26850	-9.90	-41.44	13.47	-0.09	0.08	0.37
26870	-8.03	-52.72	20.08	-0.03	0.09	0.42
26888	-5.91	-59.51	24.77	0.01	0.05	0.51
26906	-2.17	-60.26	23.94	0.06	0.02	0.58
26925	8.79	-56.05	20.46	0.11	0.01	0.73
26944	19.84	-46.60	19.67	0.21	0.07	0.87
26962	28.85	-31.16	17.46	0.22	0.03	1.04
26980	40.86	-19.91	8.93	0.17	0.06	1.16
26997	44.98	-17.18	5.11	0.14	0.09	1.18
27016	47.44	-12.30	1.27	0.26	0.21	1.27
27033	39.32	3.80	-0.34	0.25	0.27	1.33
27052	25.76	10.48	-0.75	0.14	0.30	1.43
27069	18.33	9.45	-0.78	0.14	0.31	1.60
27087	4.85	4.79	0.78	0.13	0.32	1.64
27105	-8.54	-2.14	4.87	0.14	0.31	1.67
27123	-22.71	-6.23	9.78	0.19	0.32	1.69
27143	-36.48	-5.55	13.69	0.22	0.29	1.74
27161	-41.72	-4.78	15.03	0.17	0.19	1.77
27179	-44.05	-7.06	16.02	0.16	0.12	1.78
27198	-31.01	-12.33	13.53	0.20	0.00	1.80
27216	-7.78	-12.37	8.07	0.23	-0.04	1.78
27236	16.72	-9.80	1.86	0.23	-0.03	1.69
27254	37.78	-6.50	-4.01	0.22	0.00	1.63
27272	46.22	-4.99	-6.68	0.22	0.03	1.61
27291	57.74	-0.34	-10.94	0.23	0.11	1.56
27309	57.94	4.99	-13.69	0.21	0.23	1.51
27328	44.04	8.80	-14.25	0.19	0.34	1.49
27346	22.77	11.46	-13.90	0.18	0.34	1.46
27364	12.88	12.39	-13.98	0.17	0.32	1.44
27383	-3.60	13.70	-14.36	0.13	0.27	1.39
27401	-14.01	11.67	-14.11	0.10	0.21	1.35
27419	-17.07	7.35	-12.42	0.06	0.14	1.31
27438	-12.22	-0.12	-8.19	0.02	0.08	1.26
27457	-1.60	-10.54	-1.95	0.00	0.05	1.19
27476	4.78	-15.66	1.80	0.01	0.04	1.13
27493	17.20	-24.12	9.45	0.02	0.05	1.09
27511	27.27	-29.54	16.57	0.03	0.08	1.02
27530	33.80	-31.98	22.48	0.05	0.11	0.96
27548	37.72	-30.38	25.89	0.07	0.15	0.90
27565	37.67	-28.47	27.07	0.09	0.18	0.88
27584	33.54	-21.42	28.02	0.12	0.22	0.82
27602	25.48	-11.70	25.44	0.11	0.24	0.76
27620	16.19	-3.02	19.36	0.10	0.25	0.71
27638	11.15	1.11	14.88	0.10	0.25	0.68
27655	0.82	9.38	3.23	0.10	0.25	0.62
27674	-11.08	16.62	-10.09	0.07	0.26	0.55
27692	-22.58	19.96	-24.14	0.07	0.24	0.49
27710	-27.34	21.51	-31.72	0.10	0.22	0.39
27729	-36.85	30.49	-46.31	0.11	0.20	0.35
27747	-43.67	39.51	-58.99	0.10	0.15	0.26
27766	-45.29	46.26	-67.37	0.05	0.09	0.18
27784	-42.05	47.70	-70.27	0.01	0.05	0.14
27802	-33.07	43.58	-70.05	-0.04	0.00	0.11
27822	-27.24	38.62	-69.20	-0.09	0.03	0.09
27840	-18.02	26.79	-64.19	-0.09	0.06	0.08
27860	-14.54	18.34	-54.70	-0.09	0.08	0.10
27878	-11.40	8.54	-43.11	-0.08	0.07	0.12
27897	-7.48	-1.63	-30.14	-0.07	0.10	0.17
27917	-6.58	-12.62	-14.79	-0.05	0.13	0.21
27936	-8.93	-25.16	2.04	-0.05	0.15	0.26
27956	-12.62	-24.77	16.17	-0.03	0.13	0.33
27975	-12.62	-32.71	27.59	-0.02	0.11	0.38
27993	-12.02	-34.15	32.61	-0.02	0.10	0.39
28012	-11.98	-37.46	42.11	0.05	0.13	0.45
28030	-10.77	-34.44	46.33	0.08	0.04	0.54
28049	0.15	-29.94	42.43	0.08	0.01	0.63
28068	10.27	-25.36	39.60	0.17	0.07	0.73
28085	13.85	-18.31	38.94	0.24	0.05	0.81
28104	26.09	-0.53	33.71	0.21	0.04	0.93
28121	33.45	10.57	27.44	0.16	0.16	1.02
28138	34.30	16.10	25.65	0.15	0.14	1.13
28157	35.55	17.76	25.54	0.13	0.19	1.30
28174	35.14	17.06	25.30	0.09	0.25	1.37
28193	23.70	6.00	26.84	0.03	0.35	1.47
28210	5.43	-5.16	31.88	0.20	0.40	1.67
28228	-4.82	-4.43	35.28	0.26	0.41	1.67
28247	-26.34	3.59	42.72	0.26	0.39	1.67
28265	-42.89	12.83	48.05	0.27	0.30	1.71
28283	-49.67	21.70	49.45	0.23	0.21	1.82
28301	-45.64	22.48	47.91	0.14	0.10	1.78
28319	-39.22	18.40	46.48	0.10	0.02	1.76
28337	-15.40	6.94	41.67	0.12	-0.07	1.73
28355	12.83	-1.71	35.00	0.12	-0.05	1.71
28374	35.05	-11.54	28.78	0.09	0.01	1.65
28393	49.47	-22.89	23.53	0.11	0.07	1.60
28411	53.92	-27.07	20.75	0.18	0.16	1.57
28428	54.78	-29.11	15.40	0.22	0.20	1.56
28447	45.99	-22.69	9.48	0.26	0.28	1.52
28465	28.92	-10.67	3.39	0.28	0.35	1.46
28484	6.42	4.12	-3.91	0.29	0.36	1.44
28501	-4.84	11.67	-8.39	0.27	0.33	1.43
28519	-20.25	23.70	-17.78	0.20	0.23	1.38
28538	-25.96	28.29	-26.38	0.12	0.16	1.32
28557	-24.51	26.20	-33.77	0.07	0.10	1.28
28576	-16.69	17.61	-38.80	-0.01	0.06	1.25
28595	-6.20	3.40	-39.18	-0.04	0.06	1.19
28613	-0.98	-3.98	-38.31	-0.03	0.06	1.16
28633	9.58	-16.07	-36.00	-0.02	0.06	1.11
28652	19.20	-26.12	-32.88	-0.01	0.09	1.05
28671	25.39	-30.46	-29.39	0.05	0.11	0.98
28690	28.67	-26.05	-27.02	0.08	0.14	0.92
28709	27.97	-18.68	-25.76	0.07	0.18	0.87
28727	23.57	-11.11	-23.96	0.07	0.20	0.82
28745	20.71	-7.31	-23.41	0.06	0.21	0.80
28764	13.90	-0.76	-23.99	0.04	0.23	0.75
28783	5.42	3.68	-26.05	0.02	0.23	0.71
28801	-2.52	6.15	-29.51	0.02	0.23	0.66
28819	-10.13	8.10	-35.02	0.01	0.23	0.59
28837	-14.22	8.33	-38.39	-0.00	0.23	0.53
28857	-22.11	6.48	-45.81	0.01	0.22	0.50
28876	-28.85	6.90	-53.63	0.00	0.21	0.46
28895	-35.49	5.97	-60.17	-0.00	0.21	0.42
28913	-40.37	4.46	-65.19	0.02	0.17	0.38
28931	-41.00	5.25	-68.39	0.06	0.14	0.32
28950	-40.45	8.35	-68.51	0.08	0.12	0.27
28968	-39.38	16.80	-67.05	0.08	0.12	0.24
28988	-37.37	18.37	-64.10	0.04	0.10	0.21
29006	-33.95	21.00	-59.43	0.01	0.06	0.23
29024	-26.93	22.35	-50.95	-0.01	0.03	0.26
29044	-17.46	20.08	-39.87	-0.02	0.05	0.28
29062	-9.61	14.77	-26.75	-0.05	0.07	0.34
29082	-6.21	9.16	-19.41	-0.05	0.10	0.39
29100	-1.59	-2.44	-2.94	-0.04	0.11	0.40
29119	-0.60	-11.81	14.83	-0.01	0.14	0.41
29139	-1.74	-16.77	29.83	-0.01	0.12	0.46
29157	-1.53	-20.54	40.82	-0.01	0.13	0.50
29176	-2.59	-26.72	51.03	0.01	0.12	0.54
29195	-2.30	-29.01	58.23	0.01	0.08	0.60
29213	-0.44	-32.93	59.88	0.01	0.08	0.63
29232	3.17	-34.61	59.52	0.05	0.08	0.68
29250	6.58	-32.76	57.65	0.13	0.08	0.71
29269	10.59	-23.22	54.90	0.16	0.05	0.79
29287	18.49	-15.59	47.62	0.15	0.04	0.87
29305	22.48	-11.92	42.80	0.16	0.05	0.91
29323	27.08	-2.96	35.55	0.20	0.12	0.96
