Time	Gx	Gy	Gz	Ax	Ay	Az
12072	-59.25	327.36	-49.91	0.21	0.18	1.56
12092	-55.69	328.17	-41.32	0.12	0.14	1.75
12110	-46.97	316.10	-29.86	0.00	0.21	1.95
12128	-42.80	293.41	-19.50	0.04	0.27	2.20
12147	-39.06	278.02	-12.07	0.14	0.24	2.44
12165	-36.01	273.64	-9.34	0.15	0.26	2.56
12184	-32.04	268.20	-9.95	0.26	0.38	2.76
12202	-36.04	276.50	-14.13	0.42	0.43	2.94
12222	-41.87	299.10	-19.41	0.47	0.41	3.01
12240	-48.28	322.83	-31.78	0.45	0.37	2.94
12258	-50.87	333.69	-40.50	0.35	0.25	2.91
12276	-46.14	347.32	-53.12	0.28	0.20	2.91
12295	-30.09	342.70	-48.84	0.06	0.25	2.90
12313	-18.91	318.63	-33.13	0.04	0.37	2.80
12331	-25.12	309.97	-13.24	0.35	0.53	2.63
12349	-35.39	319.44	0.99	0.54	0.59	2.43
12366	-58.38	357.09	33.83	0.56	0.44	2.33
12384	-53.44	397.16	57.22	0.42	0.15	2.05
12401	-23.80	412.02	64.68	-0.01	-0.04	1.74
12420	-4.65	400.18	64.10	-0.38	-0.05	1.44
12439	28.75	345.81	55.60	-0.45	-0.01	1.29
12457	44.68	280.04	40.79	-0.45	0.10	1.03
12474	43.00	218.72	21.74	-0.45	0.13	0.87
12494	31.40	157.58	-1.04	-0.46	0.19	0.74
12512	10.59	100.07	-22.29	-0.42	0.23	0.64
12530	-1.92	73.52	-30.79	-0.41	0.22	0.61
12550	-22.40	21.82	-44.30	-0.43	0.12	0.58
12568	-29.89	-36.44	-52.40	-0.55	0.04	0.60
12588	-26.54	-109.60	-52.05	-0.68	-0.02	0.62
12608	-15.50	-193.62	-42.31	-0.75	-0.03	0.67
12628	-0.44	-282.61	-22.66	-0.75	-0.04	0.71
12648	17.20	-368.62	2.96	-0.76	-0.08	0.81
12667	36.35	-459.40	29.92	-0.80	-0.01	1.05
12686	45.64	-500.00	60.68	-0.36	0.11	1.25
12705	45.06	-499.45	74.05	0.25	0.23	1.63
12723	36.48	-500.00	88.81	0.48	0.26	1.94
12741	28.66	-488.74	82.70	0.86	0.30	2.58
12760	19.41	-393.83	58.09	1.23	0.44	2.81
12777	0.41	-274.51	27.85	1.18	0.44	2.78
12795	-7.28	-220.00	13.49	1.00	0.39	2.77
12814	-15.41	-150.04	-8.90	0.45	0.31	2.77
12833	-13.98	-148.48	-18.55	-0.12	0.23	2.83
12853	-2.91	-207.66	-16.05	-0.46	0.19	2.75
12872	14.11	-289.26	-3.04	-0.35	0.14	2.41
12890	31.78	-339.52	14.94	-0.03	0.12	2.05
12910	41.73	-350.78	31.85	0.19	0.20	1.81
12928	41.79	-346.74	38.70	0.24	0.22	1.75
