Time	Gx	Gy	Gz	Ax	Ay	Az	Clean	Deadlift	Squat	Rest	RowLeft	RowRight	Swing		
62412	-24	-92	-30	-0.02	-0.02	-0.28	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62453	-17	-85	-43	0.05	-0.03	-0.38	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62496	15	-51	-61	0.04	-0.05	-0.41	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62537	45	-23	-76	-0.02	-0.05	-0.47	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62579	69	-1	-86	0.02	-0.03	-0.50	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62619	56	27	-64	-0.04	0.01	-0.42	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62660	2	40	-27	-0.01	-0.00	-0.43	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62700	-21	58	-15	-0.01	-0.05	-0.33	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62740	-34	86	-20	-0.01	-0.07	-0.23	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62780	-48	120	-30	0.07	-0.04	-0.03	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62821	-80	173	-22	0.11	-0.02	0.15	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62860	-109	222	8	0.17	-0.07	0.39	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62900	-130	279	55	0.23	-0.10	0.74	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62938	-155	331	92	0.18	-0.21	1.10	0.00	0.00	0.00	0.00	0.00	0.00	1.00
62977	-150	329	94	0.01	-0.40	1.40	0.00	0.00	0.00	0.00	0.00	0.00	1.00
63017	-116	293	72	0.06	-0.52	1.89	0.00	0.00	0.00	0.00	0.00	0.00	1.00
63055	-93	262	52	0.17	-0.67	2.34	0.00	0.00	0.00	0.00	0.00	0.00	1.00
63095	-93	290	68	0.22	-0.83	2.73	0.00	0.00	0.00	0.00	0.00	0.00	1.00
63133	-71	305	101	0.38	-0.90	2.98	0.00	0.00	0.00	0.00	0.00	0.00	1.00
63172	-75	328	148	0.11	-0.91	3.17	0.01	0.00	0.00	0.00	0.00	0.00	0.99
63212	-78	309	181	0.13	-1.00	3.05	0.22	0.00	0.00	0.00	0.00	0.00	0.78
63250	-50	257	161	0.10	-0.99	2.95	0.12	0.00	0.00	0.00	0.00	0.00	0.88
63290	-13	224	138	0.12	-0.98	2.68	0.05	0.00	0.00	0.00	0.00	0.00	0.95
63328	-7	249	145	0.36	-0.75	2.22	0.39	0.00	0.00	0.00	0.00	0.00	0.61
63367	25	274	141	0.18	-0.69	1.87	0.95	0.00	0.00	0.00	0.00	0.00	0.05
63406	36	289	118	0.27	-0.53	1.66	0.99	0.00	0.00	0.00	0.00	0.00	0.01
63444	27	312	112	0.13	-0.38	1.32	0.99	0.00	0.00	0.00	0.00	0.00	0.01
63485	4	224	73	-0.11	-0.27	0.90	0.85	0.00	0.00	0.00	0.00	0.00	0.15
63525	2	122	10	-0.12	-0.27	0.62	0.69	0.00	0.00	0.00	0.00	0.00	0.31
63564	19	22	-42	-0.14	-0.30	0.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63603	48	-63	-87	-0.29	-0.33	0.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63643	82	-216	-143	-0.52	-0.39	0.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63684	79	-430	-185	-0.60	-0.39	1.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63723	81	-500	-190	0.04	-0.82	2.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63762	93	-500	-120	0.40	-1.08	2.92	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63802	34	-350	27	0.82	-0.91	3.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63841	-8	-217	75	0.09	-1.00	3.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63880	-60	-296	-15	-0.19	-0.85	2.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63921	-81	-399	-106	0.08	-0.83	2.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
63961	-69	-352	-124	0.34	-0.81	2.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00
64000	-27	-265	-103	0.31	-0.65	1.88	1.00	0.00	0.00	0.00	0.00	0.00	0.00
64041	-18	-211	-97	0.19	-0.46	1.51	1.00	0.00	0.00	0.00	0.00	0.00	0.00
64080	-14	-186	-88	0.09	-0.33	1.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
64121	-8	-200	-86	0.03	-0.25	0.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00
64160	7	-193	-74	0.13	-0.16	0.45	0.98	0.00	0.00	0.00	0.00	0.00	0.02
64199	7	-185	-59	0.09	-0.07	0.24	0.03	0.00	0.00	0.00	0.00	0.00	0.97
64239	2	-162	-25	0.12	-0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	1.00
64278	-7	-143	-17	0.10	0.04	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	1.00
64320	-18	-88	-42	0.14	0.02	-0.33	0.00	0.01	0.00	0.00	0.00	0.00	0.99
64361	-2	-41	-67	0.18	0.10	-0.48	0.01	0.38	0.00	0.00	0.00	0.00	0.61
64401	16	28	-71	0.16	0.09	-0.53	0.01	0.59	0.00	0.00	0.00	0.00	0.40
64440	23	68	-67	0.09	0.12	-0.47	0.00	0.81	0.00	0.00	0.00	0.00	0.19
64480	33	64	-34	-0.00	0.09	-0.49	0.00	0.99	0.00	0.00	0.00	0.00	0.01
64522	34	46	-12	-0.02	0.09	-0.48	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64562	40	19	5	-0.04	0.03	-0.47	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64601	48	-8	18	-0.07	-0.02	-0.42	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64643	50	-32	27	-0.14	-0.03	-0.26	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64684	31	-61	37	-0.12	-0.01	-0.02	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64726	3	-42	47	0.03	-0.04	0.21	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64768	-8	38	49	0.18	-0.03	0.40	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64809	-24	170	43	0.33	-0.01	0.61	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64851	-20	295	24	0.24	-0.13	0.76	0.00	1.00	0.00	0.00	0.00	0.00	0.00
64892	1	372	9	0.25	-0.16	1.09	0.00	0.49	0.00	0.00	0.00	0.00	0.51
64932	26	403	14	0.12	-0.12	1.74	0.00	0.00	0.00	0.00	0.00	0.00	1.00
64973	28	390	27	0.18	-0.06	2.25	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65014	-9	368	14	0.21	-0.11	2.99	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65055	-43	368	-25	0.32	-0.15	3.53	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65096	-58	414	-30	0.49	-0.32	3.82	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65139	2	455	93	0.27	-0.33	3.81	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65179	56	412	168	0.14	-0.16	3.41	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65219	47	333	102	0.11	-0.09	2.86	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65261	39	282	7	0.23	-0.17	2.49	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65301	88	302	-31	0.47	-0.10	2.10	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65342	92	353	-16	0.30	0.06	1.57	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65381	38	295	-8	-0.12	0.12	0.95	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65421	-20	169	-29	-0.25	0.05	0.61	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65461	-42	28	-26	-0.30	0.01	0.51	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65501	-40	-148	18	-0.48	-0.00	0.56	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65542	-54	-376	42	-0.61	0.03	0.79	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65583	-49	-500	63	-0.50	0.03	1.51	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65623	-48	-500	73	-0.05	0.32	2.89	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65664	-86	-500	32	1.20	0.57	4.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65704	-75	-231	-48	0.94	0.11	3.38	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65744	-24	-160	-46	-0.24	0.19	3.38	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65783	9	-365	24	-0.22	0.20	2.72	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65822	2	-491	53	-0.05	0.24	2.39	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65861	-39	-499	28	0.31	0.23	2.21	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65900	-42	-417	-0	0.44	0.08	1.83	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65941	-5	-285	-32	0.22	0.04	1.36	0.00	0.00	0.00	0.00	0.00	0.00	1.00
65980	31	-228	-34	0.09	0.04	0.99	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66020	55	-219	-15	-0.01	0.02	0.55	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66061	63	-229	9	-0.02	0.04	0.28	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66100	29	-218	40	0.00	0.02	0.15	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66141	-6	-189	59	-0.03	-0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66181	-20	-154	48	-0.09	-0.09	-0.18	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66222	-9	-116	19	-0.11	-0.12	-0.35	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66264	19	-58	-13	-0.20	-0.14	-0.54	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66305	29	-53	-9	-0.22	-0.15	-0.68	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66346	26	-38	-2	-0.22	-0.17	-0.78	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66387	12	-29	11	-0.24	-0.17	-0.82	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66428	-8	-11	24	-0.24	-0.17	-0.79	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66469	-21	7	37	-0.25	-0.18	-0.75	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66510	-17	31	37	-0.22	-0.16	-0.69	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66550	-13	51	22	-0.21	-0.14	-0.57	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66590	-8	70	1	-0.18	-0.12	-0.44	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66631	-14	91	-11	-0.13	-0.11	-0.30	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66673	-18	115	-9	-0.09	-0.09	-0.13	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66714	-22	139	-2	-0.02	-0.08	0.08	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66755	-31	182	10	0.09	-0.07	0.31	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66795	-32	246	27	0.18	-0.06	0.54	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66835	-29	328	32	0.27	-0.08	0.86	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66875	-5	400	26	0.22	-0.16	1.28	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66915	35	427	12	0.15	-0.13	1.72	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66955	56	399	7	0.08	-0.10	2.10	0.00	0.00	0.00	0.00	0.00	0.00	1.00
66994	25	356	-23	0.12	0.06	2.48	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67033	-24	346	-27	0.19	-0.09	2.83	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67074	-5	320	-12	0.35	-0.09	3.35	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67115	27	385	24	0.33	-0.16	3.78	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67154	38	389	19	0.39	-0.04	3.50	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67194	21	381	14	0.09	0.05	3.23	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67233	14	304	-1	0.18	-0.02	2.91	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67273	52	298	-31	0.40	-0.13	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67313	88	364	-37	0.39	0.07	2.03	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67352	61	363	-10	0.05	0.16	1.43	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67392	10	284	17	-0.16	0.11	0.90	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67430	-24	164	22	-0.23	0.08	0.70	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67470	-46	18	16	-0.36	0.03	0.64	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67511	-49	-148	27	-0.39	0.03	0.70	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67551	-62	-340	51	-0.50	0.08	0.97	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67592	-81	-500	76	-0.47	0.11	1.59	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67632	-106	-500	81	-0.03	0.18	2.74	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67672	-96	-500	25	1.01	0.25	4.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67713	-70	-280	-89	1.02	0.06	3.55	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67753	-51	-160	-97	-0.04	0.12	3.36	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67795	-18	-343	-5	-0.22	-0.01	2.79	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67835	10	-466	41	-0.01	0.00	2.26	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67874	-17	-479	31	0.29	0.08	1.95	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67915	-47	-386	16	0.34	0.01	1.66	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67955	-42	-301	8	0.28	-0.09	1.33	0.00	0.00	0.00	0.00	0.00	0.00	1.00
67996	-18	-230	8	0.18	-0.07	0.90	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68036	-2	-199	11	0.08	-0.05	0.56	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68076	7	-184	16	0.04	-0.01	0.26	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68116	6	-175	24	-0.00	-0.02	0.10	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68156	2	-168	24	-0.02	-0.03	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68198	-4	-155	27	-0.08	-0.04	-0.31	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68239	-12	-121	21	-0.10	-0.06	-0.46	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68279	-12	-92	11	-0.17	-0.04	-0.61	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68321	-5	-53	6	-0.20	-0.07	-0.71	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68362	8	-38	23	-0.26	-0.06	-0.79	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68404	12	-31	36	-0.24	-0.08	-0.79	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68444	14	-12	29	-0.26	-0.06	-0.77	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68485	15	4	8	-0.26	-0.10	-0.73	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68526	13	25	-15	-0.25	-0.09	-0.65	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68566	7	47	-22	-0.23	-0.11	-0.54	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68608	8	68	-14	-0.19	-0.11	-0.38	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68649	7	85	-5	-0.15	-0.08	-0.23	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68689	3	105	3	-0.08	-0.07	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68730	5	137	10	-0.00	-0.07	0.13	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68769	12	188	8	0.12	-0.09	0.35	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68809	26	266	5	0.26	-0.11	0.60	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68849	37	354	-3	0.28	-0.09	0.87	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68889	31	411	-21	0.20	-0.06	1.41	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68929	15	404	-59	0.12	-0.11	1.87	0.00	0.00	0.00	0.00	0.00	0.00	1.00
68968	16	355	-90	0.08	-0.15	2.34	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69008	10	322	-82	0.34	-0.15	2.82	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69048	-18	360	-33	0.42	-0.11	3.44	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69088	-10	417	35	0.67	-0.22	3.73	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69129	41	460	106	0.36	-0.17	4.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69168	102	434	108	0.44	0.06	3.95	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69207	70	393	16	0.21	0.18	3.35	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69245	41	361	-41	0.34	0.10	2.91	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69284	53	345	-81	0.27	-0.04	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69325	88	343	-72	0.39	0.06	2.19	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69364	63	370	-20	0.20	0.18	1.34	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69404	10	311	44	-0.11	0.17	0.81	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69444	-31	171	54	-0.32	0.06	0.63	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69484	-53	12	19	-0.34	0.02	0.56	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69523	-63	-184	-5	-0.53	0.01	0.67	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69564	-69	-431	7	-0.75	0.07	0.96	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69604	-87	-500	47	-0.59	0.07	1.55	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69645	-126	-500	37	0.24	0.19	2.91	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69685	-126	-500	18	1.35	0.04	3.99	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69725	-34	-266	-42	1.29	-0.16	3.17	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69765	-3	-85	-82	-0.15	0.10	3.48	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69806	-29	-321	-16	-0.28	0.05	2.67	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69847	-9	-473	61	-0.10	-0.04	2.14	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69888	-28	-500	59	0.24	0.06	1.89	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69927	-60	-430	47	0.40	0.03	1.61	0.00	0.00	0.00	0.00	0.00	0.00	1.00
69967	-52	-317	23	0.33	-0.06	1.25	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70007	-29	-243	-1	0.16	-0.02	0.86	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70048	-12	-220	-15	0.03	-0.02	0.51	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70089	-1	-221	-14	-0.04	-0.01	0.20	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70130	4	-208	-2	-0.00	-0.03	0.09	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70171	5	-171	8	-0.05	-0.02	-0.13	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70212	5	-146	10	-0.14	-0.03	-0.30	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70253	4	-116	1	-0.18	-0.05	-0.54	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70293	-4	-97	7	-0.24	-0.04	-0.57	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70333	-10	-70	23	-0.32	-0.06	-0.77	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70375	-10	-72	31	-0.39	-0.08	-0.84	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70417	4	-58	15	-0.35	-0.07	-0.80	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70458	10	-30	-15	-0.39	-0.08	-0.83	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70500	8	-4	-18	-0.38	-0.10	-0.75	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70540	6	34	-2	-0.38	-0.08	-0.74	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70582	-1	51	9	-0.37	-0.08	-0.65	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70623	1	70	7	-0.31	-0.08	-0.56	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70664	3	87	11	-0.27	-0.07	-0.41	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70704	2	99	10	-0.20	-0.07	-0.30	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70744	3	120	-2	-0.12	-0.07	-0.14	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70784	4	150	-23	-0.02	-0.06	0.01	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70824	0	200	-35	0.11	-0.07	0.14	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70864	-7	266	-42	0.19	-0.07	0.31	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70905	-6	331	-38	0.24	-0.08	0.50	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70945	-3	392	-29	0.31	-0.09	0.84	0.00	0.00	0.00	0.00	0.00	0.00	1.00
70986	11	449	-25	0.28	-0.07	1.38	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71025	2	427	-21	0.13	-0.04	1.86	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71066	-15	368	-26	0.13	-0.06	2.36	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71106	-37	307	-32	0.20	-0.04	2.88	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71146	-39	317	-32	0.45	-0.13	3.39	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71187	-35	400	5	0.74	-0.07	3.54	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71226	-21	476	42	0.25	-0.12	3.64	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71267	0	390	55	0.17	-0.05	3.41	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71307	16	300	61	0.15	0.01	3.09	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71345	28	285	47	0.43	0.01	2.63	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71385	48	347	23	0.49	0.04	2.25	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71424	58	380	4	0.21	0.05	1.70	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71464	45	300	7	-0.11	0.11	1.13	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71505	10	179	1	-0.17	0.08	0.80	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71546	-19	51	-13	-0.26	0.04	0.68	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71589	-38	-93	-11	-0.33	0.04	0.76	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71630	-44	-299	26	-0.54	-0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71673	-52	-500	69	-0.41	0.05	1.55	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71714	-88	-500	70	-0.13	0.10	2.42	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71755	-106	-500	39	0.74	0.04	3.98	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71797	-71	-455	-16	1.18	-0.06	3.52	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71838	-55	-164	-55	0.22	-0.09	3.23	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71881	-32	-306	-45	-0.11	-0.10	2.75	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71924	-6	-420	-13	0.03	-0.06	2.25	0.00	0.00	0.00	0.00	0.00	0.00	1.00
71966	-14	-444	1	0.26	-0.02	1.98	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72008	-21	-376	11	0.38	-0.03	1.52	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72048	-13	-282	13	0.28	-0.02	1.15	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72089	-10	-214	10	0.12	-0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72129	-12	-210	4	0.02	-0.01	0.44	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72170	-11	-219	3	-0.02	-0.02	0.20	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72211	-10	-215	-5	0.01	-0.01	0.03	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72252	-9	-199	-15	-0.03	-0.01	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72294	-1	-171	-33	-0.07	-0.04	-0.30	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72335	4	-150	-35	-0.16	-0.03	-0.47	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72376	4	-128	-5	-0.23	-0.04	-0.60	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72417	1	-110	19	-0.31	-0.06	-0.68	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72458	2	-78	20	-0.31	-0.02	-0.72	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72498	5	-37	11	-0.40	-0.07	-0.76	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72539	11	4	-6	-0.36	-0.07	-0.78	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72579	9	46	-1	-0.39	-0.07	-0.74	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72621	-4	70	6	-0.34	-0.06	-0.68	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72661	-10	95	20	-0.28	-0.07	-0.58	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72703	-13	111	16	-0.23	-0.05	-0.43	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72744	-10	123	8	-0.15	-0.05	-0.28	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72784	-10	150	-7	-0.07	-0.03	-0.12	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72826	-19	178	-12	-0.00	-0.05	0.06	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72866	-16	214	-7	0.08	-0.09	0.28	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72906	-9	271	8	0.24	-0.10	0.56	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72946	1	350	18	0.29	-0.10	0.90	0.00	0.00	0.00	0.00	0.00	0.00	1.00
72985	-0	400	17	0.26	-0.06	1.37	0.00	0.00	0.00	0.00	0.00	0.00	1.00
73025	-5	419	2	0.15	-0.12	1.78	0.00	0.00	0.00	0.00	0.00	0.00	1.00
73065	-1	373	-29	0.08	-0.12	2.23	0.00	0.00	0.00	0.00	0.00	0.00	1.00
73105	-27	299	-61	0.07	-0.10	2.67	0.00	0.00	0.00	0.00	0.00	0.00	1.00
73146	-21	290	-30	0.58	-0.09	3.21	0.00	0.00	0.00	0.00	0.00	0.00	1.00
73186	-34	395	39	0.67	-0.02	3.41	0.00	0.00	0.00	0.00	0.00	0.00	1.00
