Time	Gx	Gy	Gz	Ax	Ay	Az	Clean	Deadlift	Squat	Rest	RowLeft	RowRight	Swing			
28136	26	-377	28	0.24	-0.39	2.31	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28175	69	-279	16	0.18	-0.26	2.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28215	54	-216	1	0.04	-0.18	1.96	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28255	23	-205	-11	0.02	-0.14	1.84	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28295	-4	-183	-30	0.01	-0.22	1.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28336	-3	-161	-54	0.07	-0.25	1.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28377	13	-104	-75	0.14	-0.24	1.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28416	16	-6	-73	0.18	-0.17	0.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28457	-0	62	-61	0.22	-0.13	0.85	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28498	-51	191	-42	0.32	-0.06	0.95	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28538	-114	313	-45	0.31	-0.05	1.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28578	-169	384	-78	0.07	-0.15	1.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28619	-182	374	-147	-0.09	-0.36	2.24	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28658	-157	316	-193	-0.38	-0.43	2.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28699	-138	169	-238	-0.13	-0.23	2.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28739	-182	164	-252	0.03	-0.21	1.96	0.99	0.00	0.01	0.00	0.00	0.00	0.00
28780	-232	174	-238	0.02	-0.29	1.84	0.95	0.00	0.05	0.00	0.00	0.00	0.00
28820	-232	148	-204	-0.05	-0.41	1.70	0.99	0.00	0.01	0.00	0.00	0.00	0.00
28861	-211	106	-177	-0.04	-0.44	1.48	1.00	0.00	0.00	0.00	0.00	0.00	0.00
28902	-198	65	-149	0.00	-0.44	1.27	0.99	0.00	0.01	0.00	0.00	0.00	0.00
28943	-190	27	-129	0.08	-0.45	1.06	0.85	0.00	0.15	0.00	0.00	0.00	0.00
28983	-198	8	-115	0.16	-0.43	0.79	0.22	0.00	0.78	0.00	0.00	0.00	0.00
29023	-201	2	-101	0.21	-0.50	0.53	0.08	0.00	0.92	0.00	0.00	0.00	0.00
29064	-179	-7	-99	0.21	-0.51	0.37	0.12	0.00	0.88	0.00	0.00	0.00	0.00
29105	-144	10	-115	0.28	-0.42	0.28	0.87	0.00	0.13	0.00	0.00	0.00	0.00
29145	-124	57	-151	0.27	-0.29	0.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29186	-101	114	-170	0.27	-0.29	0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29226	-56	190	-134	0.31	-0.28	-0.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29267	-9	269	-51	0.28	-0.22	-0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29308	12	356	12	0.46	-0.19	-0.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29347	-20	350	-65	0.50	-0.17	-0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29387	-73	292	-147	0.55	-0.34	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29428	-148	88	-255	1.02	-0.46	0.36	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29468	-120	127	-111	1.16	-0.40	0.44	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29509	-118	59	-111	1.08	-0.39	0.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29549	-92	-21	-90	1.23	-0.45	0.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29590	-37	-31	13	1.16	-0.41	0.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29630	7	-68	18	1.13	-0.37	0.37	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29669	29	-53	53	1.23	-0.31	0.34	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29710	14	-29	65	1.20	-0.27	0.33	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29749	-4	-22	82	1.07	-0.33	0.33	0.99	0.00	0.01	0.00	0.00	0.00	0.00
29789	-1	-23	85	0.94	-0.33	0.33	0.99	0.00	0.01	0.00	0.00	0.00	0.00
29830	2	-43	101	0.93	-0.32	0.31	0.99	0.00	0.01	0.00	0.00	0.00	0.00
29870	-2	-35	150	0.80	-0.22	0.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29912	-16	-47	182	0.60	-0.20	0.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29954	-31	-52	209	0.42	-0.12	0.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
29994	-54	-49	217	0.21	-0.08	0.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30037	-67	-57	248	-0.05	-0.07	0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30079	-80	-94	232	-0.29	-0.02	0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30122	-114	-218	220	-0.46	0.01	0.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30163	-144	-383	257	-0.77	-0.17	0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30205	-158	-500	288	-0.65	-0.25	0.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30248	-168	-500	286	-0.57	-0.36	0.88	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30289	-35	-500	209	0.22	-1.09	1.91	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30331	185	-419	130	0.57	-0.61	2.30	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30372	210	-165	59	0.22	-0.09	2.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30413	79	-164	37	-0.27	0.02	2.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30455	10	-292	34	-0.34	-0.27	2.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30496	28	-366	34	-0.13	-0.42	2.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30537	65	-319	25	0.18	-0.36	2.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30576	66	-220	19	0.12	-0.29	1.93	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30616	49	-172	21	0.01	-0.17	1.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30656	6	-181	18	-0.08	-0.17	1.53	0.97	0.00	0.03	0.00	0.00	0.00	0.00
30696	-23	-174	3	0.09	-0.21	1.33	0.91	0.00	0.09	0.00	0.00	0.00	0.00
30736	-14	-117	-17	0.07	-0.28	1.12	0.88	0.00	0.12	0.00	0.00	0.00	0.00
30777	6	-62	-36	0.12	-0.23	0.98	0.65	0.00	0.35	0.00	0.00	0.00	0.00
30816	5	18	-52	0.18	-0.15	0.92	0.44	0.00	0.56	0.00	0.00	0.00	0.00
30857	-30	112	-63	0.19	-0.09	0.92	0.76	0.00	0.24	0.00	0.00	0.00	0.00
30897	-79	207	-78	0.25	-0.07	1.02	0.99	0.00	0.01	0.00	0.00	0.00	0.00
30938	-130	305	-106	0.20	-0.15	1.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00
30978	-157	355	-152	0.01	-0.26	1.62	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31018	-157	340	-215	-0.18	-0.38	2.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31060	-124	246	-270	-0.35	-0.43	1.95	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31101	-105	147	-307	-0.22	-0.28	1.88	0.95	0.00	0.05	0.00	0.00	0.00	0.00
31142	-135	114	-325	-0.07	-0.18	1.87	0.50	0.00	0.50	0.00	0.00	0.00	0.00
31183	-185	110	-317	0.00	-0.24	1.78	0.60	0.00	0.40	0.00	0.00	0.00	0.00
31223	-204	113	-283	-0.05	-0.33	1.75	0.97	0.00	0.03	0.00	0.00	0.00	0.00
31263	-192	76	-223	-0.10	-0.40	1.57	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31304	-183	39	-175	-0.02	-0.39	1.33	0.99	0.00	0.01	0.00	0.00	0.00	0.00
31345	-172	22	-157	0.03	-0.43	1.21	0.95	0.00	0.05	0.00	0.00	0.00	0.00
31385	-162	11	-151	0.13	-0.42	0.99	0.34	0.00	0.66	0.00	0.00	0.00	0.00
31425	-146	16	-138	0.19	-0.48	0.80	0.02	0.00	0.98	0.00	0.00	0.00	0.00
31466	-115	29	-129	0.23	-0.48	0.65	0.01	0.00	0.99	0.00	0.00	0.00	0.00
31506	-98	50	-145	0.19	-0.42	0.56	0.15	0.00	0.85	0.00	0.00	0.00	0.00
31547	-88	52	-172	0.18	-0.37	0.45	0.96	0.00	0.04	0.00	0.00	0.00	0.00
31587	-75	79	-184	0.23	-0.30	0.27	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31627	-59	137	-136	0.23	-0.22	0.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31668	-51	182	-67	0.20	-0.15	0.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31708	-59	225	-38	0.47	-0.10	0.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31748	-92	158	-152	0.27	-0.05	0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31789	-121	108	-211	0.42	-0.14	0.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31829	-102	126	-207	0.59	-0.27	0.31	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31870	-65	97	-192	0.69	-0.25	0.45	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31910	-36	75	-173	0.92	-0.11	0.60	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31950	-51	87	-168	1.10	0.25	0.84	1.00	0.00	0.00	0.00	0.00	0.00	0.00
31989	-36	-24	-43	1.08	0.26	0.76	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32029	-2	-23	151	0.95	-0.11	0.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32070	20	-51	107	0.99	-0.14	0.78	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32110	5	-22	29	1.00	-0.11	0.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32151	-33	-10	8	1.07	-0.17	0.83	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32191	-46	-11	29	1.07	-0.22	0.79	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32231	-25	-36	43	1.02	-0.24	0.77	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32272	2	-54	65	0.94	-0.18	0.67	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32312	15	-64	107	0.82	-0.10	0.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32351	9	-76	158	0.67	-0.06	0.44	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32391	-3	-80	221	0.50	-0.04	0.33	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32431	-19	-92	264	0.35	-0.05	0.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32472	-29	-99	306	0.20	-0.07	0.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32513	-33	-98	339	0.02	-0.07	0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32553	-43	-121	345	-0.16	-0.03	0.00	0.99	0.00	0.00	0.00	0.01	0.00	0.00
32594	-79	-185	323	-0.32	-0.01	-0.01	0.97	0.00	0.00	0.00	0.03	0.00	0.00
32635	-124	-286	293	-0.41	0.00	0.02	0.97	0.00	0.00	0.00	0.03	0.00	0.00
32676	-173	-410	270	-0.56	-0.09	0.10	0.98	0.00	0.00	0.00	0.02	0.00	0.00
32716	-213	-500	261	-0.64	-0.13	0.36	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32757	-191	-500	270	-0.24	-0.63	1.38	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32798	60	-498	220	0.56	-1.36	2.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32838	297	-280	143	0.52	-0.61	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32878	256	-152	93	0.26	0.05	1.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32918	82	-148	84	-0.06	0.08	1.91	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32958	-28	-222	84	-0.18	-0.20	2.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
32999	-18	-303	70	-0.12	-0.46	2.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33038	29	-320	44	0.09	-0.38	2.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33078	45	-251	20	0.21	-0.30	1.89	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33119	28	-193	10	0.14	-0.21	1.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33159	-2	-142	9	0.08	-0.18	1.66	0.99	0.00	0.01	0.00	0.00	0.00	0.00
33199	-28	-130	6	-0.00	-0.21	1.47	0.99	0.00	0.01	0.00	0.00	0.00	0.00
33239	-27	-119	-2	0.06	-0.26	1.30	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33281	-12	-76	-17	0.13	-0.25	1.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33321	5	-16	-29	0.17	-0.22	1.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33361	7	57	-36	0.19	-0.16	0.95	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33402	-10	133	-41	0.23	-0.10	0.97	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33442	-46	218	-47	0.25	-0.10	1.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
33483	-70	289	-62	0.16	-0.16	1.40	0.99	0.00	0.01	0.00	0.00	0.00	0.00
33523	-76	316	-93	0.01	-0.25	1.70	0.85	0.00	0.15	0.00	0.00	0.00	0.00
33562	-77	294	-146	-0.14	-0.29	1.93	0.36	0.00	0.64	0.00	0.00	0.00	0.00
33603	-71	233	-201	-0.17	-0.30	1.88	0.04	0.00	0.96	0.00	0.00	0.00	0.00
33644	-75	187	-253	-0.10	-0.27	1.88	0.01	0.00	0.99	0.00	0.00	0.00	0.00
33685	-100	187	-287	-0.01	-0.24	1.79	0.02	0.00	0.98	0.00	0.00	0.00	0.00
33726	-131	191	-313	-0.03	-0.28	1.76	0.46	0.00	0.54	0.00	0.00	0.00	0.00
33767	-157	170	-327	-0.10	-0.35	1.63	0.91	0.00	0.09	0.00	0.00	0.00	0.00
33808	-157	129	-324	-0.12	-0.37	1.47	0.88	0.00	0.12	0.00	0.00	0.00	0.00
33848	-149	74	-305	-0.02	-0.35	1.23	0.66	0.00	0.34	0.00	0.00	0.00	0.00
33889	-144	50	-269	0.06	-0.33	0.99	0.16	0.00	0.84	0.00	0.00	0.00	0.00
33930	-133	43	-228	0.12	-0.33	0.79	0.01	0.00	0.99	0.00	0.00	0.00	0.00
33969	-113	47	-148	0.14	-0.34	0.64	0.00	0.00	1.00	0.00	0.00	0.00	0.00
34010	-100	44	-104	0.12	-0.33	0.54	0.03	0.00	0.97	0.00	0.00	0.00	0.00
34050	-84	54	-100	0.15	-0.36	0.44	0.57	0.00	0.43	0.00	0.00	0.00	0.00
34090	-65	65	-126	0.13	-0.34	0.35	0.98	0.00	0.02	0.00	0.00	0.00	0.00
34131	-46	83	-158	0.14	-0.30	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34171	-35	118	-183	0.22	-0.24	0.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34211	-11	219	-146	0.46	-0.30	0.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34252	-5	296	-85	0.33	-0.17	0.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34292	-42	202	-138	0.15	-0.12	0.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34332	-106	13	-239	0.64	-0.18	0.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34372	-101	88	-199	0.79	-0.23	0.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34412	-91	126	-188	0.75	-0.24	0.62	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34452	-82	54	-216	0.87	-0.13	0.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34491	-60	28	-135	1.13	0.42	0.94	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34531	24	-78	78	0.99	-0.05	0.72	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34569	52	-68	174	0.94	-0.15	0.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34610	32	-52	66	1.05	-0.14	0.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34649	-17	-3	11	1.11	-0.21	0.74	0.99	0.00	0.01	0.00	0.00	0.00	0.00
34689	-54	-2	22	1.17	-0.27	0.82	0.98	0.00	0.02	0.00	0.00	0.00	0.00
34730	-49	-27	43	1.13	-0.33	0.78	0.97	0.00	0.03	0.00	0.00	0.00	0.00
34770	-23	-64	45	1.02	-0.22	0.64	0.96	0.00	0.04	0.00	0.00	0.00	0.00
34811	-30	-86	94	0.84	-0.10	0.48	0.97	0.00	0.03	0.00	0.00	0.00	0.00
34851	-61	-91	194	0.60	-0.04	0.30	0.99	0.00	0.01	0.00	0.00	0.00	0.00
34891	-80	-106	262	0.34	-0.08	0.18	0.99	0.00	0.01	0.00	0.00	0.00	0.00
34933	-86	-118	291	0.16	-0.06	0.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00
34972	-111	-114	339	-0.00	-0.02	0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35013	-144	-130	306	-0.15	0.00	0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35053	-174	-178	242	-0.26	-0.04	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35094	-189	-245	206	-0.37	-0.06	0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35135	-188	-381	208	-0.57	-0.21	0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35176	-153	-500	297	-0.75	-0.24	0.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35216	-146	-500	305	-0.57	-0.27	0.60	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35257	-102	-500	253	0.32	-0.62	1.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35298	75	-377	158	0.66	-0.76	2.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35338	192	-196	63	0.15	-0.27	2.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35378	148	-173	1	-0.07	-0.00	2.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35418	47	-244	-15	-0.22	0.11	2.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35458	-20	-329	10	-0.15	-0.16	2.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35499	2	-323	33	0.22	-0.25	2.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35540	45	-240	50	0.15	-0.20	2.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35579	27	-206	67	0.11	-0.03	1.89	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35619	-27	-189	81	0.07	-0.05	1.79	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35660	-56	-182	77	0.04	-0.13	1.59	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35700	-54	-169	39	0.11	-0.20	1.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35740	-28	-122	-13	0.14	-0.17	1.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35780	-6	-59	-59	0.21	-0.15	1.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35821	-1	28	-80	0.24	-0.08	0.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35861	-20	115	-78	0.25	-0.02	0.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35901	-57	210	-68	0.28	-0.05	1.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35942	-78	305	-65	0.25	-0.11	1.41	1.00	0.00	0.00	0.00	0.00	0.00	0.00
35982	-82	355	-75	0.03	-0.17	1.68	0.99	0.00	0.01	0.00	0.00	0.00	0.00
36022	-73	355	-103	-0.13	-0.26	2.10	0.73	0.00	0.27	0.00	0.00	0.00	0.00
36063	-57	293	-142	-0.28	-0.24	2.11	0.11	0.00	0.89	0.00	0.00	0.00	0.00
36103	-55	213	-183	-0.19	-0.17	1.92	0.02	0.00	0.98	0.00	0.00	0.00	0.00
36145	-83	194	-231	-0.06	-0.13	1.82	0.01	0.00	0.99	0.00	0.00	0.00	0.00
36186	-116	190	-270	-0.08	-0.19	1.71	0.01	0.00	0.99	0.00	0.00	0.00	0.00
36227	-128	176	-303	-0.12	-0.25	1.63	0.35	0.00	0.65	0.00	0.00	0.00	0.00
36268	-124	137	-318	-0.14	-0.29	1.47	0.39	0.00	0.61	0.00	0.00	0.00	0.00
36308	-120	101	-323	-0.11	-0.28	1.33	0.06	0.00	0.94	0.00	0.00	0.00	0.00
36349	-129	67	-314	-0.02	-0.29	1.10	0.01	0.00	0.99	0.00	0.00	0.00	0.00
36390	-145	51	-273	0.06	-0.31	0.87	0.00	0.00	1.00	0.00	0.00	0.00	0.00
36429	-160	51	-222	0.14	-0.35	0.69	0.00	0.00	1.00	0.00	0.00	0.00	0.00
36469	-162	50	-181	0.18	-0.39	0.55	0.01	0.00	0.99	0.00	0.00	0.00	0.00
36510	-152	61	-174	0.19	-0.41	0.46	0.15	0.00	0.85	0.00	0.00	0.00	0.00
36550	-133	71	-178	0.20	-0.41	0.40	0.90	0.00	0.10	0.00	0.00	0.00	0.00
36591	-102	95	-187	0.29	-0.40	0.31	0.99	0.00	0.01	0.00	0.00	0.00	0.00
36632	-82	129	-179	0.22	-0.22	0.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00
36675	-78	187	-146	0.31	-0.22	0.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
36716	-74	255	-90	0.31	-0.14	0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
36758	-84	323	-49	0.44	-0.11	0.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
36800	-130	223	-190	0.05	-0.05	0.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
36841	-159	33	-318	0.64	-0.14	0.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00
36883	-125	153	-166	0.65	-0.19	0.53	1.00	0.00	0.00	0.00	0.00	0.00	0.00
36923	-89	126	-227	0.67	-0.19	0.67	1.00	0.00	0.00	0.00	0.00	0.00	0.00
36965	-45	74	-198	1.16	1.02	1.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37006	33	-47	89	0.80	0.21	0.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37047	30	-57	172	0.86	-0.07	0.78	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37089	7	-25	11	0.86	-0.25	0.89	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37130	-23	10	-42	1.03	-0.23	0.93	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37172	-30	-11	2	1.09	-0.14	0.95	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37214	1	-37	45	1.03	-0.17	0.89	0.99	0.00	0.01	0.00	0.00	0.00	0.00
37253	14	-59	27	1.01	-0.13	0.84	0.99	0.00	0.01	0.00	0.00	0.00	0.00
37292	-7	-65	43	0.94	-0.05	0.76	0.99	0.00	0.01	0.00	0.00	0.00	0.00
37333	-36	-73	65	0.80	-0.02	0.65	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37373	-44	-92	104	0.66	0.01	0.52	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37413	-43	-122	154	0.52	-0.01	0.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37453	-37	-155	222	0.39	-0.06	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37494	-38	-171	298	0.32	-0.04	0.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37534	-55	-167	330	0.17	-0.07	0.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37574	-80	-183	308	-0.02	-0.10	-0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37616	-91	-228	228	-0.19	-0.11	-0.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37657	-97	-300	207	-0.26	-0.14	-0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37698	-101	-395	255	-0.56	-0.18	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37738	-102	-500	317	-0.63	-0.17	0.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37778	-121	-500	320	-0.47	-0.15	0.61	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37820	-102	-500	245	0.20	-0.68	1.53	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37860	98	-401	167	0.70	-0.85	2.32	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37901	236	-202	89	0.27	-0.36	2.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37940	189	-149	45	0.05	0.02	2.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00
37980	99	-177	30	-0.20	0.10	2.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00
38020	-3	-273	34	-0.14	-0.10	2.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00
38060	-11	-325	47	0.06	-0.31	2.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
38100	33	-304	46	0.15	-0.23	2.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00
38140	49	-255	39	0.18	-0.18	1.96	0.97	0.00	0.03	0.00	0.00	0.00	0.00
38180	22	-209	38	0.14	-0.04	1.83	0.75	0.00	0.25	0.00	0.00	0.00	0.00
38221	-21	-187	42	0.07	-0.10	1.65	0.87	0.00	0.13	0.00	0.00	0.00	0.00
38261	-36	-168	38	0.13	-0.16	1.44	0.98	0.00	0.02	0.00	0.00	0.00	0.00
38302	-27	-130	20	0.12	-0.18	1.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
38342	-12	-88	-8	0.15	-0.17	0.97	1.00	0.00	0.00	0.00	0.00	0.00	0.00
38382	-4	-26	-32	0.23	-0.11	0.89	1.00	0.00	0.00	0.00	0.00	0.00	0.00
38423	-11	67	-49	0.29	-0.09	0.86	1.00	0.00	0.00	0.00	0.00	0.00	0.00
38463	-28	162	-57	0.27	-0.05	0.90	0.99	0.00	0.01	0.00	0.00	0.00	0.00
38504	-66	260	-65	0.27	-0.09	1.24	0.74	0.00	0.26	0.00	0.00	0.00	0.00
38545	-94	339	-84	0.12	-0.22	1.61	0.03	0.00	0.97	0.00	0.00	0.00	0.00
38585	-69	330	-113	-0.12	-0.33	2.05	0.00	0.00	1.00	0.00	0.00	0.00	0.00
38627	-48	250	-147	-0.22	-0.24	2.07	0.00	0.00	0.92	0.00	0.00	0.00	0.08
38668	-69	188	-185	-0.06	-0.11	2.07	0.00	0.00	0.46	0.00	0.00	0.00	0.54
38709	-110	192	-227	0.04	-0.15	2.04	0.00	0.00	0.74	0.00	0.00	0.00	0.26
38749	-149	210	-263	0.02	-0.16	1.91	0.00	0.00	0.99	0.00	0.00	0.00	0.01
38789	-179	191	-290	-0.11	-0.25	1.83	0.00	0.00	1.00	0.00	0.00	0.00	0.00
38830	-172	137	-307	-0.10	-0.33	1.75	0.02	0.00	0.98	0.00	0.00	0.00	0.00
38870	-165	101	-312	-0.08	-0.32	1.59	0.02	0.00	0.98	0.00	0.00	0.00	0.00
38912	-185	64	-310	-0.03	-0.29	1.38	0.00	0.00	1.00	0.00	0.00	0.00	0.00
